Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	286.961150000	286.962686000	22000.000	38000.000	1.0000
1	Spectrogram 1	1	286.961150000	286.962686000	22000.000	38000.000	1.0000
2	Waveform 1	1	287.237630000	287.242238000	22000.000	38000.000	0.4444
2	Spectrogram 1	1	287.237630000	287.242238000	22000.000	38000.000	0.4444
3	Waveform 1	1	287.517182000	287.533054000	22000.000	38000.000	0.4194
3	Spectrogram 1	1	287.517182000	287.533054000	22000.000	38000.000	0.4194
4	Waveform 1	1	287.670270000	287.671294000	22000.000	38000.000	1.0000
4	Spectrogram 1	1	287.670270000	287.671294000	22000.000	38000.000	1.0000
5	Waveform 1	1	287.874558000	287.889918000	22000.000	38000.000	0.4000
5	Spectrogram 1	1	287.874558000	287.889918000	22000.000	38000.000	0.4000
6	Waveform 1	1	288.053758000	288.058366000	22000.000	38000.000	0.6667
6	Spectrogram 1	1	288.053758000	288.058366000	22000.000	38000.000	0.6667
7	Waveform 1	1	288.301054000	288.318462000	22000.000	38000.000	0.3235
7	Spectrogram 1	1	288.301054000	288.318462000	22000.000	38000.000	0.3235
8	Waveform 1	1	288.757758000	288.787454000	22000.000	38000.000	0.3448
8	Spectrogram 1	1	288.757758000	288.787454000	22000.000	38000.000	0.3448
9	Waveform 1	1	289.442814000	289.449470000	22000.000	38000.000	0.3077
9	Spectrogram 1	1	289.442814000	289.449470000	22000.000	38000.000	0.3077
10	Waveform 1	1	289.558014000	289.562110000	22000.000	38000.000	0.6250
10	Spectrogram 1	1	289.558014000	289.562110000	22000.000	38000.000	0.6250
11	Waveform 1	1	289.655294000	289.666046000	22000.000	38000.000	0.2857
11	Spectrogram 1	1	289.655294000	289.666046000	22000.000	38000.000	0.2857
12	Waveform 1	1	290.170366000	290.183678000	22000.000	38000.000	0.4615
12	Spectrogram 1	1	290.170366000	290.183678000	22000.000	38000.000	0.4615
13	Waveform 1	1	290.322430000	290.327038000	22000.000	38000.000	0.5556
13	Spectrogram 1	1	290.322430000	290.327038000	22000.000	38000.000	0.5556
14	Waveform 1	1	290.466814000	290.498558000	22000.000	38000.000	0.3226
14	Spectrogram 1	1	290.466814000	290.498558000	22000.000	38000.000	0.3226
15	Waveform 1	1	291.006974000	291.022334000	22000.000	38000.000	0.2000
15	Spectrogram 1	1	291.006974000	291.022334000	22000.000	38000.000	0.2000
16	Waveform 1	1	291.463166000	291.475454000	22000.000	38000.000	0.3750
16	Spectrogram 1	1	291.463166000	291.475454000	22000.000	38000.000	0.3750
17	Waveform 1	1	291.710974000	291.725822000	22000.000	38000.000	0.4138
17	Spectrogram 1	1	291.710974000	291.725822000	22000.000	38000.000	0.4138
18	Waveform 1	1	292.536830000	292.538878000	22000.000	38000.000	0.7500
18	Spectrogram 1	1	292.536830000	292.538878000	22000.000	38000.000	0.7500
19	Waveform 1	1	655.124478000	655.125502000	22000.000	38000.000	1.0000
19	Spectrogram 1	1	655.124478000	655.125502000	22000.000	38000.000	1.0000
20	Waveform 1	1	945.426942000	945.427966000	22000.000	38000.000	1.0000
20	Spectrogram 1	1	945.426942000	945.427966000	22000.000	38000.000	1.0000
21	Waveform 1	1	1208.420350000	1208.427518000	22000.000	38000.000	0.2857
21	Spectrogram 1	1	1208.420350000	1208.427518000	22000.000	38000.000	0.2857
22	Waveform 1	1	1210.400254000	1210.485246000	22000.000	38000.000	0.1024
22	Spectrogram 1	1	1210.400254000	1210.485246000	22000.000	38000.000	0.1024
23	Waveform 1	1	1210.589182000	1210.640382000	22000.000	38000.000	0.0800
23	Spectrogram 1	1	1210.589182000	1210.640382000	22000.000	38000.000	0.0800
24	Waveform 1	1	1211.073022000	1211.074046000	22000.000	38000.000	1.0000
24	Spectrogram 1	1	1211.073022000	1211.074046000	22000.000	38000.000	1.0000
25	Waveform 1	1	1211.267070000	1211.276798000	22000.000	38000.000	0.2105
25	Spectrogram 1	1	1211.267070000	1211.276798000	22000.000	38000.000	0.2105
26	Waveform 1	1	1211.744254000	1211.746302000	22000.000	38000.000	0.5000
26	Spectrogram 1	1	1211.744254000	1211.746302000	22000.000	38000.000	0.5000
27	Waveform 1	1	1212.603390000	1212.610046000	22000.000	38000.000	0.2308
27	Spectrogram 1	1	1212.603390000	1212.610046000	22000.000	38000.000	0.2308
28	Waveform 1	1	1219.122686000	1219.126270000	22000.000	38000.000	0.5714
28	Spectrogram 1	1	1219.122686000	1219.126270000	22000.000	38000.000	0.5714
29	Waveform 1	1	1220.120062000	1220.132350000	22000.000	38000.000	0.0833
29	Spectrogram 1	1	1220.120062000	1220.132350000	22000.000	38000.000	0.0833
30	Waveform 1	1	1222.380030000	1222.404094000	22000.000	38000.000	0.0851
30	Spectrogram 1	1	1222.380030000	1222.404094000	22000.000	38000.000	0.0851
31	Waveform 1	1	1222.652926000	1222.665214000	22000.000	38000.000	0.1667
31	Spectrogram 1	1	1222.652926000	1222.665214000	22000.000	38000.000	0.1667
32	Waveform 1	1	1223.876094000	1223.879678000	22000.000	38000.000	0.4286
32	Spectrogram 1	1	1223.876094000	1223.879678000	22000.000	38000.000	0.4286
33	Waveform 1	1	1226.689022000	1226.691582000	22000.000	38000.000	0.4000
33	Spectrogram 1	1	1226.689022000	1226.691582000	22000.000	38000.000	0.4000
34	Waveform 1	1	1588.318206000	1588.325886000	22000.000	38000.000	0.2667
34	Spectrogram 1	1	1588.318206000	1588.325886000	22000.000	38000.000	0.2667
