Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	536.246270000	536.250366000	22000.000	38000.000	0.3750
1	Spectrogram 1	1	536.246270000	536.250366000	22000.000	38000.000	0.3750
2	Waveform 1	1	540.267006000	540.283390000	22000.000	38000.000	0.4062
2	Spectrogram 1	1	540.267006000	540.283390000	22000.000	38000.000	0.4062
3	Waveform 1	1	540.792318000	540.811262000	22000.000	38000.000	0.4324
3	Spectrogram 1	1	540.792318000	540.811262000	22000.000	38000.000	0.4324
4	Waveform 1	1	565.719550000	565.725182000	22000.000	38000.000	0.3636
4	Spectrogram 1	1	565.719550000	565.725182000	22000.000	38000.000	0.3636
5	Waveform 1	1	565.909502000	565.918718000	22000.000	38000.000	0.4444
5	Spectrogram 1	1	565.909502000	565.918718000	22000.000	38000.000	0.4444
6	Waveform 1	1	567.139326000	567.155198000	22000.000	38000.000	0.5484
6	Spectrogram 1	1	567.139326000	567.155198000	22000.000	38000.000	0.5484
7	Waveform 1	1	567.744510000	567.764990000	22000.000	38000.000	0.6750
7	Spectrogram 1	1	567.744510000	567.764990000	22000.000	38000.000	0.6750
8	Waveform 1	1	569.972222000	569.988606000	22000.000	38000.000	0.8750
8	Spectrogram 1	1	569.972222000	569.988606000	22000.000	38000.000	0.8750
9	Waveform 1	1	570.223614000	570.229758000	22000.000	38000.000	0.3333
9	Spectrogram 1	1	570.223614000	570.229758000	22000.000	38000.000	0.3333
10	Waveform 1	1	570.664446000	570.681854000	22000.000	38000.000	0.6176
10	Spectrogram 1	1	570.664446000	570.681854000	22000.000	38000.000	0.6176
11	Waveform 1	1	571.487230000	571.499006000	22000.000	38000.000	0.3478
11	Spectrogram 1	1	571.487230000	571.499006000	22000.000	38000.000	0.3478
12	Waveform 1	1	572.213758000	572.215806000	22000.000	38000.000	0.7500
12	Spectrogram 1	1	572.213758000	572.215806000	22000.000	38000.000	0.7500
13	Waveform 1	1	572.581374000	572.582910000	22000.000	38000.000	0.6667
13	Spectrogram 1	1	572.581374000	572.582910000	22000.000	38000.000	0.6667
14	Waveform 1	1	615.390718000	615.391742000	22000.000	38000.000	1.0000
14	Spectrogram 1	1	615.390718000	615.391742000	22000.000	38000.000	1.0000
15	Waveform 1	1	646.526974000	646.532606000	22000.000	38000.000	0.2727
15	Spectrogram 1	1	646.526974000	646.532606000	22000.000	38000.000	0.2727
16	Waveform 1	1	661.630462000	661.638654000	22000.000	38000.000	0.4375
16	Spectrogram 1	1	661.630462000	661.638654000	22000.000	38000.000	0.4375
17	Waveform 1	1	662.261246000	662.270462000	22000.000	38000.000	0.4444
17	Spectrogram 1	1	662.261246000	662.270462000	22000.000	38000.000	0.4444
18	Waveform 1	1	662.850558000	662.852606000	22000.000	38000.000	0.7500
18	Spectrogram 1	1	662.850558000	662.852606000	22000.000	38000.000	0.7500
19	Waveform 1	1	663.426046000	663.437822000	22000.000	38000.000	0.4348
19	Spectrogram 1	1	663.426046000	663.437822000	22000.000	38000.000	0.4348
20	Waveform 1	1	664.041982000	664.050174000	22000.000	38000.000	0.6875
20	Spectrogram 1	1	664.041982000	664.050174000	22000.000	38000.000	0.6875
21	Waveform 1	1	825.964030000	825.969662000	22000.000	38000.000	0.1818
21	Spectrogram 1	1	825.964030000	825.969662000	22000.000	38000.000	0.1818
22	Waveform 1	1	826.619902000	826.652158000	22000.000	38000.000	0.3175
22	Spectrogram 1	1	826.619902000	826.652158000	22000.000	38000.000	0.3175
23	Waveform 1	1	827.013630000	827.024382000	22000.000	38000.000	0.4286
23	Spectrogram 1	1	827.013630000	827.024382000	22000.000	38000.000	0.4286
24	Waveform 1	1	827.272702000	827.300350000	22000.000	38000.000	0.6852
24	Spectrogram 1	1	827.272702000	827.300350000	22000.000	38000.000	0.6852
25	Waveform 1	1	828.148734000	828.173822000	22000.000	38000.000	0.5714
25	Spectrogram 1	1	828.148734000	828.173822000	22000.000	38000.000	0.5714
26	Waveform 1	1	828.389886000	828.421118000	22000.000	38000.000	0.7377
26	Spectrogram 1	1	828.389886000	828.421118000	22000.000	38000.000	0.7377
27	Waveform 1	1	828.637182000	828.661246000	22000.000	38000.000	0.6809
27	Spectrogram 1	1	828.637182000	828.661246000	22000.000	38000.000	0.6809
28	Waveform 1	1	828.875262000	828.901374000	22000.000	38000.000	0.5882
28	Spectrogram 1	1	828.875262000	828.901374000	22000.000	38000.000	0.5882
29	Waveform 1	1	830.607358000	830.614014000	22000.000	38000.000	0.6923
29	Spectrogram 1	1	830.607358000	830.614014000	22000.000	38000.000	0.6923
30	Waveform 1	1	830.831102000	830.845438000	22000.000	38000.000	0.4286
30	Spectrogram 1	1	830.831102000	830.845438000	22000.000	38000.000	0.4286
31	Waveform 1	1	831.014398000	831.027710000	22000.000	38000.000	0.2692
31	Spectrogram 1	1	831.014398000	831.027710000	22000.000	38000.000	0.2692
32	Waveform 1	1	926.494718000	926.498814000	22000.000	38000.000	0.6250
32	Spectrogram 1	1	926.494718000	926.498814000	22000.000	38000.000	0.6250
33	Waveform 1	1	1230.910462000	1230.922238000	22000.000	38000.000	0.8696
33	Spectrogram 1	1	1230.910462000	1230.922238000	22000.000	38000.000	0.8696
34	Waveform 1	1	1231.901694000	1231.915006000	22000.000	38000.000	0.6538
34	Spectrogram 1	1	1231.901694000	1231.915006000	22000.000	38000.000	0.6538
35	Waveform 1	1	1232.639486000	1232.644094000	22000.000	38000.000	0.4444
35	Spectrogram 1	1	1232.639486000	1232.644094000	22000.000	38000.000	0.4444
36	Waveform 1	1	1234.498046000	1234.503678000	22000.000	38000.000	0.5455
36	Spectrogram 1	1	1234.498046000	1234.503678000	22000.000	38000.000	0.5455
37	Waveform 1	1	1237.199870000	1237.218302000	22000.000	38000.000	0.5833
37	Spectrogram 1	1	1237.199870000	1237.218302000	22000.000	38000.000	0.5833
38	Waveform 1	1	1238.196734000	1238.206974000	22000.000	38000.000	0.8500
38	Spectrogram 1	1	1238.196734000	1238.206974000	22000.000	38000.000	0.8500
39	Waveform 1	1	1238.449150000	1238.465534000	22000.000	38000.000	0.5625
39	Spectrogram 1	1	1238.449150000	1238.465534000	22000.000	38000.000	0.5625
40	Waveform 1	1	1240.562686000	1240.568318000	22000.000	38000.000	0.6364
40	Spectrogram 1	1	1240.562686000	1240.568318000	22000.000	38000.000	0.6364
41	Waveform 1	1	1357.704702000	1357.740542000	22000.000	38000.000	0.2286
41	Spectrogram 1	1	1357.704702000	1357.740542000	22000.000	38000.000	0.2286
42	Waveform 1	1	1357.997054000	1358.012926000	22000.000	38000.000	0.3226
42	Spectrogram 1	1	1357.997054000	1358.012926000	22000.000	38000.000	0.3226
43	Waveform 1	1	1460.699646000	1460.708862000	22000.000	38000.000	0.2778
43	Spectrogram 1	1	1460.699646000	1460.708862000	22000.000	38000.000	0.2778
44	Waveform 1	1	1461.304830000	1461.319166000	22000.000	38000.000	0.1786
44	Spectrogram 1	1	1461.304830000	1461.319166000	22000.000	38000.000	0.1786
45	Waveform 1	1	1462.255614000	1462.291454000	22000.000	38000.000	0.2857
45	Spectrogram 1	1	1462.255614000	1462.291454000	22000.000	38000.000	0.2857
46	Waveform 1	1	1462.744062000	1462.750718000	22000.000	38000.000	0.6923
46	Spectrogram 1	1	1462.744062000	1462.750718000	22000.000	38000.000	0.6923
47	Waveform 1	1	1463.714814000	1463.727102000	22000.000	38000.000	0.7917
47	Spectrogram 1	1	1463.714814000	1463.727102000	22000.000	38000.000	0.7917
48	Waveform 1	1	1464.074238000	1464.112126000	22000.000	38000.000	0.4595
48	Spectrogram 1	1	1464.074238000	1464.112126000	22000.000	38000.000	0.4595
49	Waveform 1	1	1464.375294000	1464.390654000	22000.000	38000.000	0.3000
49	Spectrogram 1	1	1464.375294000	1464.390654000	22000.000	38000.000	0.3000
50	Waveform 1	1	1464.710142000	1464.758270000	22000.000	38000.000	0.4255
50	Spectrogram 1	1	1464.710142000	1464.758270000	22000.000	38000.000	0.4255
51	Waveform 1	1	1465.287678000	1465.319422000	22000.000	38000.000	0.5806
51	Spectrogram 1	1	1465.287678000	1465.319422000	22000.000	38000.000	0.5806
52	Waveform 1	1	1465.521150000	1465.552894000	22000.000	38000.000	0.3871
52	Spectrogram 1	1	1465.521150000	1465.552894000	22000.000	38000.000	0.3871
53	Waveform 1	1	1466.103294000	1466.121726000	22000.000	38000.000	0.6389
53	Spectrogram 1	1	1466.103294000	1466.121726000	22000.000	38000.000	0.6389
