Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	62.867966000	62.886398000	22000.000	38000.000	0.1111
1	Spectrogram 1	1	62.867966000	62.886398000	22000.000	38000.000	0.1111
2	Waveform 1	1	63.490558000	63.537662000	22000.000	38000.000	0.1196
2	Spectrogram 1	1	63.490558000	63.537662000	22000.000	38000.000	0.1196
3	Waveform 1	1	64.214014000	64.254974000	22000.000	38000.000	0.1750
3	Spectrogram 1	1	64.214014000	64.254974000	22000.000	38000.000	0.1750
4	Waveform 1	1	64.473086000	64.487422000	22000.000	38000.000	0.1786
4	Spectrogram 1	1	64.473086000	64.487422000	22000.000	38000.000	0.1786
5	Waveform 1	1	64.715262000	64.744446000	22000.000	38000.000	0.2105
5	Spectrogram 1	1	64.715262000	64.744446000	22000.000	38000.000	0.2105
6	Waveform 1	1	65.218558000	65.236478000	22000.000	38000.000	0.1143
6	Spectrogram 1	1	65.218558000	65.236478000	22000.000	38000.000	0.1143
7	Waveform 1	1	65.845758000	65.862654000	22000.000	38000.000	0.3030
7	Spectrogram 1	1	65.845758000	65.862654000	22000.000	38000.000	0.3030
8	Waveform 1	1	66.086398000	66.099710000	22000.000	38000.000	0.3462
8	Spectrogram 1	1	66.086398000	66.099710000	22000.000	38000.000	0.3462
9	Waveform 1	1	66.349054000	66.368510000	22000.000	38000.000	0.2895
9	Spectrogram 1	1	66.349054000	66.368510000	22000.000	38000.000	0.2895
10	Waveform 1	1	66.620414000	66.621438000	22000.000	38000.000	1.0000
10	Spectrogram 1	1	66.620414000	66.621438000	22000.000	38000.000	1.0000
11	Waveform 1	1	66.886654000	66.891262000	22000.000	38000.000	0.5556
11	Spectrogram 1	1	66.886654000	66.891262000	22000.000	38000.000	0.5556
12	Waveform 1	1	67.505150000	67.506174000	22000.000	38000.000	1.0000
12	Spectrogram 1	1	67.505150000	67.506174000	22000.000	38000.000	1.0000
13	Waveform 1	1	68.497918000	68.505086000	22000.000	38000.000	0.1429
13	Spectrogram 1	1	68.497918000	68.505086000	22000.000	38000.000	0.1429
14	Waveform 1	1	68.923390000	68.930046000	22000.000	38000.000	0.3077
14	Spectrogram 1	1	68.923390000	68.930046000	22000.000	38000.000	0.3077
15	Waveform 1	1	69.389310000	69.401086000	22000.000	38000.000	0.3478
15	Spectrogram 1	1	69.389310000	69.401086000	22000.000	38000.000	0.3478
16	Waveform 1	1	437.163518000	437.165566000	22000.000	38000.000	1.0000
16	Spectrogram 1	1	437.163518000	437.165566000	22000.000	38000.000	1.0000
17	Waveform 1	1	442.530814000	442.553854000	22000.000	38000.000	0.1556
17	Spectrogram 1	1	442.530814000	442.553854000	22000.000	38000.000	0.1556
18	Waveform 1	1	443.774974000	443.800574000	22000.000	38000.000	0.1800
18	Spectrogram 1	1	443.774974000	443.800574000	22000.000	38000.000	0.1800
19	Waveform 1	1	961.843198000	961.847806000	22000.000	38000.000	0.3333
19	Spectrogram 1	1	961.843198000	961.847806000	22000.000	38000.000	0.3333
20	Waveform 1	1	962.206718000	962.223614000	22000.000	38000.000	0.6970
20	Spectrogram 1	1	962.206718000	962.223614000	22000.000	38000.000	0.6970
21	Waveform 1	1	962.464766000	962.475518000	22000.000	38000.000	0.4286
21	Spectrogram 1	1	962.464766000	962.475518000	22000.000	38000.000	0.4286
22	Waveform 1	1	962.808318000	962.818046000	22000.000	38000.000	0.5789
22	Spectrogram 1	1	962.808318000	962.818046000	22000.000	38000.000	0.5789
23	Waveform 1	1	963.057150000	963.069438000	22000.000	38000.000	0.5833
23	Spectrogram 1	1	963.057150000	963.069438000	22000.000	38000.000	0.5833
24	Waveform 1	1	963.420158000	963.445246000	22000.000	38000.000	0.4898
24	Spectrogram 1	1	963.420158000	963.445246000	22000.000	38000.000	0.4898
25	Waveform 1	1	963.685886000	963.703294000	22000.000	38000.000	0.6471
25	Spectrogram 1	1	963.685886000	963.703294000	22000.000	38000.000	0.6471
26	Waveform 1	1	963.910654000	963.917310000	22000.000	38000.000	0.6154
26	Spectrogram 1	1	963.910654000	963.917310000	22000.000	38000.000	0.6154
27	Waveform 1	1	964.170750000	964.189694000	22000.000	38000.000	0.4324
