Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	16.507390000	16.510974000	22000.000	38000.000	0.5714
1	Spectrogram 1	1	16.507390000	16.510974000	22000.000	38000.000	0.5714
2	Waveform 1	1	303.749630000	303.755262000	22000.000	38000.000	0.1818
2	Spectrogram 1	1	303.749630000	303.755262000	22000.000	38000.000	0.1818
3	Waveform 1	1	304.591870000	304.613886000	22000.000	38000.000	0.4186
3	Spectrogram 1	1	304.591870000	304.613886000	22000.000	38000.000	0.4186
4	Waveform 1	1	305.201662000	305.215998000	22000.000	38000.000	0.4286
4	Spectrogram 1	1	305.201662000	305.215998000	22000.000	38000.000	0.4286
5	Waveform 1	1	305.824254000	305.829886000	22000.000	38000.000	0.3636
5	Spectrogram 1	1	305.824254000	305.829886000	22000.000	38000.000	0.3636
6	Waveform 1	1	306.334206000	306.344446000	22000.000	38000.000	0.3000
6	Spectrogram 1	1	306.334206000	306.344446000	22000.000	38000.000	0.3000
7	Waveform 1	1	306.833406000	306.853374000	22000.000	38000.000	0.6923
7	Spectrogram 1	1	306.833406000	306.853374000	22000.000	38000.000	0.6923
8	Waveform 1	1	307.095038000	307.102718000	22000.000	38000.000	0.4000
8	Spectrogram 1	1	307.095038000	307.102718000	22000.000	38000.000	0.4000
9	Waveform 1	1	307.716606000	307.733502000	22000.000	38000.000	0.6061
9	Spectrogram 1	1	307.716606000	307.733502000	22000.000	38000.000	0.6061
10	Waveform 1	1	1177.240574000	1177.241598000	22000.000	38000.000	1.0000
10	Spectrogram 1	1	1177.240574000	1177.241598000	22000.000	38000.000	1.0000
11	Waveform 1	1	1178.041342000	1178.057726000	22000.000	38000.000	0.1875
11	Spectrogram 1	1	1178.041342000	1178.057726000	22000.000	38000.000	0.1875
12	Waveform 1	1	1178.835454000	1178.847742000	22000.000	38000.000	0.3750
12	Spectrogram 1	1	1178.835454000	1178.847742000	22000.000	38000.000	0.3750
13	Waveform 1	1	1179.627006000	1179.658750000	22000.000	38000.000	0.1290
13	Spectrogram 1	1	1179.627006000	1179.658750000	22000.000	38000.000	0.1290
14	Waveform 1	1	1180.085758000	1180.092414000	22000.000	38000.000	0.2308
14	Spectrogram 1	1	1180.085758000	1180.092414000	22000.000	38000.000	0.2308
15	Waveform 1	1	1180.551678000	1180.565502000	22000.000	38000.000	0.4444
15	Spectrogram 1	1	1180.551678000	1180.565502000	22000.000	38000.000	0.4444
16	Waveform 1	1	1180.776958000	1180.800510000	22000.000	38000.000	0.2609
16	Spectrogram 1	1	1180.776958000	1180.800510000	22000.000	38000.000	0.2609
17	Waveform 1	1	1181.116926000	1181.148158000	22000.000	38000.000	0.2459
17	Spectrogram 1	1	1181.116926000	1181.148158000	22000.000	38000.000	0.2459
18	Waveform 1	1	1181.346814000	1181.355518000	22000.000	38000.000	0.1765
18	Spectrogram 1	1	1181.346814000	1181.355518000	22000.000	38000.000	0.1765
19	Waveform 1	1	1181.578238000	1181.583870000	22000.000	38000.000	0.3636
19	Spectrogram 1	1	1181.578238000	1181.583870000	22000.000	38000.000	0.3636
20	Waveform 1	1	1181.918718000	1181.931518000	22000.000	38000.000	0.2800
20	Spectrogram 1	1	1181.918718000	1181.931518000	22000.000	38000.000	0.2800
21	Waveform 1	1	1182.504446000	1182.510590000	22000.000	38000.000	0.3333
21	Spectrogram 1	1	1182.504446000	1182.510590000	22000.000	38000.000	0.3333
22	Waveform 1	1	1271.060990000	1271.062014000	22000.000	38000.000	1.0000
22	Spectrogram 1	1	1271.060990000	1271.062014000	22000.000	38000.000	1.0000
23	Waveform 1	1	1351.066622000	1351.067646000	22000.000	38000.000	1.0000
23	Spectrogram 1	1	1351.066622000	1351.067646000	22000.000	38000.000	1.0000
24	Waveform 1	1	1355.678718000	1355.692542000	22000.000	38000.000	0.1111
24	Spectrogram 1	1	1355.678718000	1355.692542000	22000.000	38000.000	0.1111
25	Waveform 1	1	1365.249534000	1365.270526000	22000.000	38000.000	0.5854
25	Spectrogram 1	1	1365.249534000	1365.270526000	22000.000	38000.000	0.5854
26	Waveform 1	1	1368.692734000	1368.739326000	22000.000	38000.000	0.1319
26	Spectrogram 1	1	1368.692734000	1368.739326000	22000.000	38000.000	0.1319
