Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	281.533997396	281.535330729	38000.000	81000.000	1.0000
1	Spectrogram 1	1	281.533997396	281.535330729	38000.000	81000.000	1.0000
2	Waveform 1	1	281.706664063	281.707997396	38000.000	81000.000	1.0000
2	Spectrogram 1	1	281.706664063	281.707997396	38000.000	81000.000	1.0000
3	Waveform 1	1	281.884664063	281.885997396	38000.000	81000.000	1.0000
3	Spectrogram 1	1	281.884664063	281.885997396	38000.000	81000.000	1.0000
4	Waveform 1	1	281.988664062	281.995997396	38000.000	81000.000	0.5455
4	Spectrogram 1	1	281.988664062	281.995997396	38000.000	81000.000	0.5455
5	Waveform 1	1	282.187330729	282.189997396	38000.000	81000.000	0.7500
5	Spectrogram 1	1	282.187330729	282.189997396	38000.000	81000.000	0.7500
6	Waveform 1	1	282.286664062	282.293997396	38000.000	81000.000	0.6364
6	Spectrogram 1	1	282.286664062	282.293997396	38000.000	81000.000	0.6364
7	Waveform 1	1	282.483997396	282.491330729	38000.000	81000.000	0.6364
7	Spectrogram 1	1	282.483997396	282.491330729	38000.000	81000.000	0.6364
8	Waveform 1	1	282.587330729	282.590664062	38000.000	81000.000	1.0000
8	Spectrogram 1	1	282.587330729	282.590664062	38000.000	81000.000	1.0000
9	Waveform 1	1	282.689330729	282.691330729	38000.000	81000.000	1.0000
9	Spectrogram 1	1	282.689330729	282.691330729	38000.000	81000.000	1.0000
10	Waveform 1	1	282.787330729	282.795997396	38000.000	81000.000	0.4615
10	Spectrogram 1	1	282.787330729	282.795997396	38000.000	81000.000	0.4615
11	Waveform 1	1	283.169997396	283.173330729	38000.000	81000.000	1.0000
11	Spectrogram 1	1	283.169997396	283.173330729	38000.000	81000.000	1.0000
12	Waveform 1	1	283.275330729	283.277330729	38000.000	81000.000	1.0000
12	Spectrogram 1	1	283.275330729	283.277330729	38000.000	81000.000	1.0000
13	Waveform 1	1	283.369997396	283.379997396	38000.000	81000.000	0.8000
13	Spectrogram 1	1	283.369997396	283.379997396	38000.000	81000.000	0.8000
14	Waveform 1	1	283.475330729	283.480664063	38000.000	81000.000	0.3750
14	Spectrogram 1	1	283.475330729	283.480664063	38000.000	81000.000	0.3750
15	Waveform 1	1	284.547997396	284.551997396	38000.000	81000.000	0.5000
15	Spectrogram 1	1	284.547997396	284.551997396	38000.000	81000.000	0.5000
16	Waveform 1	1	286.046664062	286.047997396	38000.000	81000.000	1.0000
16	Spectrogram 1	1	286.046664062	286.047997396	38000.000	81000.000	1.0000
17	Waveform 1	1	289.419997396	289.421330729	38000.000	81000.000	1.0000
17	Spectrogram 1	1	289.419997396	289.421330729	38000.000	81000.000	1.0000
18	Waveform 1	1	289.581997396	289.583330729	38000.000	81000.000	1.0000
18	Spectrogram 1	1	289.581997396	289.583330729	38000.000	81000.000	1.0000
19	Waveform 1	1	303.003997396	303.005330729	38000.000	81000.000	1.0000
19	Spectrogram 1	1	303.003997396	303.005330729	38000.000	81000.000	1.0000
20	Waveform 1	1	339.777330729	339.778664063	38000.000	81000.000	1.0000
20	Spectrogram 1	1	339.777330729	339.778664063	38000.000	81000.000	1.0000
21	Waveform 1	1	339.834664062	339.835997396	38000.000	81000.000	1.0000
21	Spectrogram 1	1	339.834664062	339.835997396	38000.000	81000.000	1.0000
22	Waveform 1	1	339.956664063	339.959330729	38000.000	81000.000	1.0000
22	Spectrogram 1	1	339.956664063	339.959330729	38000.000	81000.000	1.0000
23	Waveform 1	1	340.041330729	340.042664062	38000.000	81000.000	1.0000
23	Spectrogram 1	1	340.041330729	340.042664062	38000.000	81000.000	1.0000
