Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	350.759997396	350.761330729	38000.000	81000.000	1.0000
1	Spectrogram 1	1	350.759997396	350.761330729	38000.000	81000.000	1.0000
2	Waveform 1	1	351.949330729	351.952664062	38000.000	81000.000	0.4000
2	Spectrogram 1	1	351.949330729	351.952664062	38000.000	81000.000	0.4000
3	Waveform 1	1	352.226664062	352.227997396	38000.000	81000.000	1.0000
3	Spectrogram 1	1	352.226664062	352.227997396	38000.000	81000.000	1.0000
4	Waveform 1	1	352.313997396	352.315330729	38000.000	81000.000	1.0000
4	Spectrogram 1	1	352.313997396	352.315330729	38000.000	81000.000	1.0000
5	Waveform 1	1	352.496664062	352.501997396	38000.000	81000.000	0.6250
5	Spectrogram 1	1	352.496664062	352.501997396	38000.000	81000.000	0.6250
6	Waveform 1	1	353.037330729	353.038664063	38000.000	81000.000	1.0000
6	Spectrogram 1	1	353.037330729	353.038664063	38000.000	81000.000	1.0000
7	Waveform 1	1	353.218664063	353.219997396	38000.000	81000.000	1.0000
7	Spectrogram 1	1	353.218664063	353.219997396	38000.000	81000.000	1.0000
8	Waveform 1	1	837.748664063	837.753330729	38000.000	81000.000	0.2857
8	Spectrogram 1	1	837.748664063	837.753330729	38000.000	81000.000	0.2857
9	Waveform 1	1	838.219997396	838.224664063	38000.000	81000.000	0.4286
9	Spectrogram 1	1	838.219997396	838.224664063	38000.000	81000.000	0.4286
10	Waveform 1	1	838.341997396	838.347330729	38000.000	81000.000	0.7500
10	Spectrogram 1	1	838.341997396	838.347330729	38000.000	81000.000	0.7500
11	Waveform 1	1	838.434664063	838.447330729	38000.000	81000.000	0.6316
11	Spectrogram 1	1	838.434664063	838.447330729	38000.000	81000.000	0.6316
12	Waveform 1	1	838.535997396	838.541997396	38000.000	81000.000	0.6667
12	Spectrogram 1	1	838.535997396	838.541997396	38000.000	81000.000	0.6667
13	Waveform 1	1	838.633997396	838.645330729	38000.000	81000.000	0.6471
13	Spectrogram 1	1	838.633997396	838.645330729	38000.000	81000.000	0.6471
14	Waveform 1	1	838.731997396	838.742664063	38000.000	81000.000	0.6875
14	Spectrogram 1	1	838.731997396	838.742664063	38000.000	81000.000	0.6875
15	Waveform 1	1	838.803330729	838.819997396	38000.000	81000.000	0.6400
15	Spectrogram 1	1	838.803330729	838.819997396	38000.000	81000.000	0.6400
16	Waveform 1	1	838.857997396	838.863997396	38000.000	81000.000	0.5556
16	Spectrogram 1	1	838.857997396	838.863997396	38000.000	81000.000	0.5556
17	Waveform 1	1	838.908664063	838.912664063	38000.000	81000.000	0.8333
17	Spectrogram 1	1	838.908664063	838.912664063	38000.000	81000.000	0.8333
18	Waveform 1	1	838.955330729	838.958664063	38000.000	81000.000	1.0000
18	Spectrogram 1	1	838.955330729	838.958664063	38000.000	81000.000	1.0000
19	Waveform 1	1	839.008664063	839.023330729	38000.000	81000.000	0.9091
19	Spectrogram 1	1	839.008664063	839.023330729	38000.000	81000.000	0.9091
20	Waveform 1	1	839.066664063	839.074664063	38000.000	81000.000	0.5833
20	Spectrogram 1	1	839.066664063	839.074664063	38000.000	81000.000	0.5833
21	Waveform 1	1	839.201330729	839.219997396	38000.000	81000.000	0.8929
21	Spectrogram 1	1	839.201330729	839.219997396	38000.000	81000.000	0.8929
22	Waveform 1	1	839.260664063	839.269997396	38000.000	81000.000	0.7143
22	Spectrogram 1	1	839.260664063	839.269997396	38000.000	81000.000	0.7143
23	Waveform 1	1	839.344664063	839.356664063	38000.000	81000.000	0.5000
23	Spectrogram 1	1	839.344664063	839.356664063	38000.000	81000.000	0.5000
24	Waveform 1	1	839.415997396	839.433997396	38000.000	81000.000	0.8519
24	Spectrogram 1	1	839.415997396	839.433997396	38000.000	81000.000	0.8519
25	Waveform 1	1	839.483330729	839.494664063	38000.000	81000.000	0.6471
25	Spectrogram 1	1	839.483330729	839.494664063	38000.000	81000.000	0.6471
26	Waveform 1	1	839.569997396	839.591330729	38000.000	81000.000	0.8750
26	Spectrogram 1	1	839.569997396	839.591330729	38000.000	81000.000	0.8750
27	Waveform 1	1	839.655997396	839.665997396	38000.000	81000.000	0.4000
27	Spectrogram 1	1	839.655997396	839.665997396	38000.000	81000.000	0.4000
28	Waveform 1	1	839.730664063	839.752664063	38000.000	81000.000	0.8182
28	Spectrogram 1	1	839.730664063	839.752664063	38000.000	81000.000	0.8182
29	Waveform 1	1	839.827330729	839.837330729	38000.000	81000.000	0.5333
29	Spectrogram 1	1	839.827330729	839.837330729	38000.000	81000.000	0.5333
30	Waveform 1	1	839.939997396	839.965997396	38000.000	81000.000	0.5897
30	Spectrogram 1	1	839.939997396	839.965997396	38000.000	81000.000	0.5897
31	Waveform 1	1	840.033997396	840.043330729	38000.000	81000.000	0.2857
31	Spectrogram 1	1	840.033997396	840.043330729	38000.000	81000.000	0.2857
32	Waveform 1	1	840.117997396	840.129997396	38000.000	81000.000	0.3333
32	Spectrogram 1	1	840.117997396	840.129997396	38000.000	81000.000	0.3333
33	Waveform 1	1	840.206664063	840.233330729	38000.000	81000.000	0.6750
33	Spectrogram 1	1	840.206664063	840.233330729	38000.000	81000.000	0.6750
34	Waveform 1	1	840.293997396	840.304664063	38000.000	81000.000	0.6875
34	Spectrogram 1	1	840.293997396	840.304664063	38000.000	81000.000	0.6875
35	Waveform 1	1	840.383330729	840.405330729	38000.000	81000.000	0.5758
35	Spectrogram 1	1	840.383330729	840.405330729	38000.000	81000.000	0.5758
36	Waveform 1	1	840.489330729	840.496664063	38000.000	81000.000	0.5455
36	Spectrogram 1	1	840.489330729	840.496664063	38000.000	81000.000	0.5455
37	Waveform 1	1	840.591330729	840.601997396	38000.000	81000.000	0.5000
37	Spectrogram 1	1	840.591330729	840.601997396	38000.000	81000.000	0.5000
