Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	147.909630000	147.910654000	38000.000	81000.000	1.0000
1	Spectrogram 1	1	147.909630000	147.910654000	38000.000	81000.000	1.0000
2	Waveform 1	1	148.267006000	148.268542000	38000.000	81000.000	1.0000
2	Spectrogram 1	1	148.267006000	148.268542000	38000.000	81000.000	1.0000
3	Waveform 1	1	148.451838000	148.452862000	38000.000	81000.000	1.0000
3	Spectrogram 1	1	148.451838000	148.452862000	38000.000	81000.000	1.0000
4	Waveform 1	1	150.066686000	150.067710000	38000.000	81000.000	1.0000
4	Spectrogram 1	1	150.066686000	150.067710000	38000.000	81000.000	1.0000
5	Waveform 1	1	150.163966000	150.164990000	38000.000	81000.000	1.0000
5	Spectrogram 1	1	150.163966000	150.164990000	38000.000	81000.000	1.0000
6	Waveform 1	1	150.244350000	150.246910000	38000.000	81000.000	1.0000
6	Spectrogram 1	1	150.244350000	150.246910000	38000.000	81000.000	1.0000
7	Waveform 1	1	150.347262000	150.348798000	38000.000	81000.000	1.0000
7	Spectrogram 1	1	150.347262000	150.348798000	38000.000	81000.000	1.0000
8	Waveform 1	1	150.438910000	150.445566000	38000.000	81000.000	0.3846
8	Spectrogram 1	1	150.438910000	150.445566000	38000.000	81000.000	0.3846
9	Waveform 1	1	150.531582000	150.533630000	38000.000	81000.000	1.0000
9	Spectrogram 1	1	150.531582000	150.533630000	38000.000	81000.000	1.0000
10	Waveform 1	1	150.623230000	150.625790000	38000.000	81000.000	1.0000
10	Spectrogram 1	1	150.623230000	150.625790000	38000.000	81000.000	1.0000
11	Waveform 1	1	150.719486000	150.728702000	38000.000	81000.000	0.4444
11	Spectrogram 1	1	150.719486000	150.728702000	38000.000	81000.000	0.4444
12	Waveform 1	1	150.810110000	150.822398000	38000.000	81000.000	0.4167
12	Spectrogram 1	1	150.810110000	150.822398000	38000.000	81000.000	0.4167
13	Waveform 1	1	150.901758000	150.903294000	38000.000	81000.000	1.0000
13	Spectrogram 1	1	150.901758000	150.903294000	38000.000	81000.000	1.0000
14	Waveform 1	1	151.066110000	151.081982000	38000.000	81000.000	0.2903
14	Spectrogram 1	1	151.066110000	151.081982000	38000.000	81000.000	0.2903
15	Waveform 1	1	151.323646000	151.331838000	38000.000	81000.000	0.5625
15	Spectrogram 1	1	151.323646000	151.331838000	38000.000	81000.000	0.5625
16	Waveform 1	1	151.512574000	151.528446000	38000.000	81000.000	0.2903
16	Spectrogram 1	1	151.512574000	151.528446000	38000.000	81000.000	0.2903
17	Waveform 1	1	151.608318000	151.609854000	38000.000	81000.000	1.0000
17	Spectrogram 1	1	151.608318000	151.609854000	38000.000	81000.000	1.0000
18	Waveform 1	1	151.788542000	151.790590000	38000.000	81000.000	1.0000
18	Spectrogram 1	1	151.788542000	151.790590000	38000.000	81000.000	1.0000
19	Waveform 1	1	151.989758000	151.991294000	38000.000	81000.000	1.0000
19	Spectrogram 1	1	151.989758000	151.991294000	38000.000	81000.000	1.0000
20	Waveform 1	1	152.380926000	152.381950000	38000.000	81000.000	1.0000
20	Spectrogram 1	1	152.380926000	152.381950000	38000.000	81000.000	1.0000
21	Waveform 1	1	152.657918000	152.658942000	38000.000	81000.000	1.0000
21	Spectrogram 1	1	152.657918000	152.658942000	38000.000	81000.000	1.0000
22	Waveform 1	1	153.269758000	153.271294000	38000.000	81000.000	1.0000
22	Spectrogram 1	1	153.269758000	153.271294000	38000.000	81000.000	1.0000
23	Waveform 1	1	153.759742000	153.760766000	38000.000	81000.000	1.0000
23	Spectrogram 1	1	153.759742000	153.760766000	38000.000	81000.000	1.0000
24	Waveform 1	1	153.966590000	153.968126000	38000.000	81000.000	1.0000
24	Spectrogram 1	1	153.966590000	153.968126000	38000.000	81000.000	1.0000
