Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	1132.394494000	1132.396030000	38000.000	81000.000	1.0000
1	Spectrogram 1	1	1132.394494000	1132.396030000	38000.000	81000.000	1.0000
2	Waveform 1	1	1132.525566000	1132.526590000	38000.000	81000.000	1.0000
2	Spectrogram 1	1	1132.525566000	1132.526590000	38000.000	81000.000	1.0000
3	Waveform 1	1	1132.763134000	1132.764158000	38000.000	81000.000	1.0000
3	Spectrogram 1	1	1132.763134000	1132.764158000	38000.000	81000.000	1.0000
4	Waveform 1	1	1133.450750000	1133.451774000	38000.000	81000.000	1.0000
4	Spectrogram 1	1	1133.450750000	1133.451774000	38000.000	81000.000	1.0000
5	Waveform 1	1	1133.598206000	1133.599742000	38000.000	81000.000	1.0000
5	Spectrogram 1	1	1133.598206000	1133.599742000	38000.000	81000.000	1.0000
6	Waveform 1	1	1133.635070000	1133.637118000	38000.000	81000.000	1.0000
6	Spectrogram 1	1	1133.635070000	1133.637118000	38000.000	81000.000	1.0000
7	Waveform 1	1	1133.677054000	1133.679614000	38000.000	81000.000	1.0000
7	Spectrogram 1	1	1133.677054000	1133.679614000	38000.000	81000.000	1.0000
8	Waveform 1	1	1135.235582000	1135.236606000	38000.000	81000.000	1.0000
8	Spectrogram 1	1	1135.235582000	1135.236606000	38000.000	81000.000	1.0000
9	Waveform 1	1	1135.336958000	1135.339006000	38000.000	81000.000	0.7500
9	Spectrogram 1	1	1135.336958000	1135.339006000	38000.000	81000.000	0.7500
10	Waveform 1	1	1135.385086000	1135.386110000	38000.000	81000.000	1.0000
10	Spectrogram 1	1	1135.385086000	1135.386110000	38000.000	81000.000	1.0000
11	Waveform 1	1	1135.437310000	1135.441918000	38000.000	81000.000	0.3333
11	Spectrogram 1	1	1135.437310000	1135.441918000	38000.000	81000.000	0.3333
12	Waveform 1	1	1135.489022000	1135.490558000	38000.000	81000.000	1.0000
12	Spectrogram 1	1	1135.489022000	1135.490558000	38000.000	81000.000	1.0000
13	Waveform 1	1	1135.542270000	1135.544830000	38000.000	81000.000	1.0000
13	Spectrogram 1	1	1135.542270000	1135.544830000	38000.000	81000.000	1.0000
14	Waveform 1	1	1135.632894000	1135.640062000	38000.000	81000.000	0.7857
14	Spectrogram 1	1	1135.632894000	1135.640062000	38000.000	81000.000	0.7857
15	Waveform 1	1	1135.681534000	1135.687166000	38000.000	81000.000	0.8182
15	Spectrogram 1	1	1135.681534000	1135.687166000	38000.000	81000.000	0.8182
16	Waveform 1	1	1135.733246000	1135.738878000	38000.000	81000.000	0.9091
16	Spectrogram 1	1	1135.733246000	1135.738878000	38000.000	81000.000	0.9091
17	Waveform 1	1	1135.781374000	1135.786494000	38000.000	81000.000	1.0000
17	Spectrogram 1	1	1135.781374000	1135.786494000	38000.000	81000.000	1.0000
18	Waveform 1	1	1135.828990000	1135.836670000	38000.000	81000.000	0.8667
18	Spectrogram 1	1	1135.828990000	1135.836670000	38000.000	81000.000	0.8667
19	Waveform 1	1	1135.877630000	1135.881726000	38000.000	81000.000	1.0000
19	Spectrogram 1	1	1135.877630000	1135.881726000	38000.000	81000.000	1.0000
20	Waveform 1	1	1135.929854000	1135.939582000	38000.000	81000.000	0.9474
20	Spectrogram 1	1	1135.929854000	1135.939582000	38000.000	81000.000	0.9474
21	Waveform 1	1	1135.967742000	1135.972862000	38000.000	81000.000	1.0000
21	Spectrogram 1	1	1135.967742000	1135.972862000	38000.000	81000.000	1.0000
22	Waveform 1	1	1135.999486000	1136.004606000	38000.000	81000.000	1.0000
22	Spectrogram 1	1	1135.999486000	1136.004606000	38000.000	81000.000	1.0000
23	Waveform 1	1	1136.035838000	1136.039422000	38000.000	81000.000	1.0000
23	Spectrogram 1	1	1136.035838000	1136.039422000	38000.000	81000.000	1.0000
24	Waveform 1	1	1136.077822000	1136.082430000	38000.000	81000.000	1.0000
24	Spectrogram 1	1	1136.077822000	1136.082430000	38000.000	81000.000	1.0000
25	Waveform 1	1	1136.122366000	1136.130558000	38000.000	81000.000	0.8125
25	Spectrogram 1	1	1136.122366000	1136.130558000	38000.000	81000.000	0.8125
26	Waveform 1	1	1136.164350000	1136.174078000	38000.000	81000.000	0.9474
26	Spectrogram 1	1	1136.164350000	1136.174078000	38000.000	81000.000	0.9474
27	Waveform 1	1	1136.215550000	1136.225790000	38000.000	81000.000	0.9500
27	Spectrogram 1	1	1136.215550000	1136.225790000	38000.000	81000.000	0.9500
28	Waveform 1	1	1136.269310000	1136.272894000	38000.000	81000.000	1.0000
28	Spectrogram 1	1	1136.269310000	1136.272894000	38000.000	81000.000	1.0000
29	Waveform 1	1	1136.315390000	1136.318462000	38000.000	81000.000	1.0000
29	Spectrogram 1	1	1136.315390000	1136.318462000	38000.000	81000.000	1.0000
30	Waveform 1	1	1136.355838000	1136.356862000	38000.000	81000.000	1.0000
30	Spectrogram 1	1	1136.355838000	1136.356862000	38000.000	81000.000	1.0000
31	Waveform 1	1	1136.400382000	1136.401406000	38000.000	81000.000	1.0000
31	Spectrogram 1	1	1136.400382000	1136.401406000	38000.000	81000.000	1.0000
32	Waveform 1	1	1137.156094000	1137.159166000	38000.000	81000.000	1.0000
32	Spectrogram 1	1	1137.156094000	1137.159166000	38000.000	81000.000	1.0000
33	Waveform 1	1	1137.227262000	1137.228286000	38000.000	81000.000	1.0000
33	Spectrogram 1	1	1137.227262000	1137.228286000	38000.000	81000.000	1.0000
34	Waveform 1	1	1137.302526000	1137.304062000	38000.000	81000.000	1.0000
34	Spectrogram 1	1	1137.302526000	1137.304062000	38000.000	81000.000	1.0000
35	Waveform 1	1	1137.369598000	1137.379838000	38000.000	81000.000	0.6000
35	Spectrogram 1	1	1137.369598000	1137.379838000	38000.000	81000.000	0.6000
36	Waveform 1	1	1137.426430000	1137.435646000	38000.000	81000.000	0.7222
36	Spectrogram 1	1	1137.426430000	1137.435646000	38000.000	81000.000	0.7222
37	Waveform 1	1	1137.474046000	1137.480702000	38000.000	81000.000	1.0000
37	Spectrogram 1	1	1137.474046000	1137.480702000	38000.000	81000.000	1.0000
38	Waveform 1	1	1137.519102000	1137.526782000	38000.000	81000.000	0.9333
38	Spectrogram 1	1	1137.519102000	1137.526782000	38000.000	81000.000	0.9333
39	Waveform 1	1	1137.562622000	1137.565694000	38000.000	81000.000	0.8333
