Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	50.467997396	50.502664063	22000.000	38000.000	0.1346
1	Spectrogram 1	1	50.467997396	50.502664063	22000.000	38000.000	0.1346
2	Waveform 1	1	72.873330729	72.885330729	22000.000	38000.000	0.2222
2	Spectrogram 1	1	72.873330729	72.885330729	22000.000	38000.000	0.2222
3	Waveform 1	1	159.747330729	159.749330729	22000.000	38000.000	0.6667
3	Spectrogram 1	1	159.747330729	159.749330729	22000.000	38000.000	0.6667
4	Waveform 1	1	160.077330729	160.157330729	22000.000	38000.000	0.1250
4	Spectrogram 1	1	160.077330729	160.157330729	22000.000	38000.000	0.1250
5	Waveform 1	1	191.169997396	191.207330729	22000.000	38000.000	0.4643
5	Spectrogram 1	1	191.169997396	191.207330729	22000.000	38000.000	0.4643
6	Waveform 1	1	235.438664062	235.479997396	22000.000	38000.000	0.0968
6	Spectrogram 1	1	235.438664062	235.479997396	22000.000	38000.000	0.0968
7	Waveform 1	1	252.638664062	252.647330729	22000.000	38000.000	0.3077
7	Spectrogram 1	1	252.638664062	252.647330729	22000.000	38000.000	0.3077
8	Waveform 1	1	328.071330729	328.113330729	22000.000	38000.000	0.1905
8	Spectrogram 1	1	328.071330729	328.113330729	22000.000	38000.000	0.1905
9	Waveform 1	1	338.614664062	338.681330729	22000.000	38000.000	0.5600
9	Spectrogram 1	1	338.614664062	338.681330729	22000.000	38000.000	0.5600
10	Waveform 1	1	353.542664062	353.594664062	22000.000	38000.000	0.1026
10	Spectrogram 1	1	353.542664062	353.594664062	22000.000	38000.000	0.1026
11	Waveform 1	1	359.813997396	359.837330729	22000.000	38000.000	0.1429
11	Spectrogram 1	1	359.813997396	359.837330729	22000.000	38000.000	0.1429
12	Waveform 1	1	369.291997396	369.348664063	22000.000	38000.000	0.2471
12	Spectrogram 1	1	369.291997396	369.348664063	22000.000	38000.000	0.2471
13	Waveform 1	1	374.336664063	374.381997396	22000.000	38000.000	0.2794
13	Spectrogram 1	1	374.336664063	374.381997396	22000.000	38000.000	0.2794
14	Waveform 1	1	375.919330729	375.972664062	22000.000	38000.000	0.3625
14	Spectrogram 1	1	375.919330729	375.972664062	22000.000	38000.000	0.3625
15	Waveform 1	1	385.599330729	385.645997396	22000.000	38000.000	0.2571
15	Spectrogram 1	1	385.599330729	385.645997396	22000.000	38000.000	0.2571
16	Waveform 1	1	408.511997396	408.575997396	22000.000	38000.000	0.1354
16	Spectrogram 1	1	408.511997396	408.575997396	22000.000	38000.000	0.1354
17	Waveform 1	1	409.805330729	409.807330729	22000.000	38000.000	1.0000
17	Spectrogram 1	1	409.805330729	409.807330729	22000.000	38000.000	1.0000
18	Waveform 1	1	458.157997396	458.214664062	22000.000	38000.000	0.1176
18	Spectrogram 1	1	458.157997396	458.214664062	22000.000	38000.000	0.1176
19	Waveform 1	1	484.283330729	484.297997396	22000.000	38000.000	0.1818
19	Spectrogram 1	1	484.283330729	484.297997396	22000.000	38000.000	0.1818
20	Waveform 1	1	538.653330729	538.676664063	22000.000	38000.000	0.0857
20	Spectrogram 1	1	538.653330729	538.676664063	22000.000	38000.000	0.0857
21	Waveform 1	1	585.774664063	585.777997396	22000.000	38000.000	0.4000
21	Spectrogram 1	1	585.774664063	585.777997396	22000.000	38000.000	0.4000
