Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	7.962664063	7.982664063	22000.000	38000.000	0.1333
1	Spectrogram 1	1	7.962664063	7.982664063	22000.000	38000.000	0.1333
2	Waveform 1	1	15.371330729	15.383997396	22000.000	38000.000	0.2632
2	Spectrogram 1	1	15.371330729	15.383997396	22000.000	38000.000	0.2632
3	Waveform 1	1	15.919330729	15.950664062	22000.000	38000.000	0.4894
3	Spectrogram 1	1	15.919330729	15.950664062	22000.000	38000.000	0.4894
4	Waveform 1	1	16.208664062	16.228664063	22000.000	38000.000	0.2000
4	Spectrogram 1	1	16.208664062	16.228664063	22000.000	38000.000	0.2000
5	Waveform 1	1	16.482664062	16.516664062	22000.000	38000.000	0.6471
5	Spectrogram 1	1	16.482664062	16.516664062	22000.000	38000.000	0.6471
6	Waveform 1	1	16.723997396	16.737997396	22000.000	38000.000	0.4762
6	Spectrogram 1	1	16.723997396	16.737997396	22000.000	38000.000	0.4762
7	Waveform 1	1	17.618664062	17.631330729	22000.000	38000.000	0.5789
7	Spectrogram 1	1	17.618664062	17.631330729	22000.000	38000.000	0.5789
8	Waveform 1	1	19.426664062	19.427997396	22000.000	38000.000	1.0000
8	Spectrogram 1	1	19.426664062	19.427997396	22000.000	38000.000	1.0000
9	Waveform 1	1	20.426664062	20.449997396	22000.000	38000.000	0.2571
9	Spectrogram 1	1	20.426664062	20.449997396	22000.000	38000.000	0.2571
10	Waveform 1	1	20.705997396	20.739330729	22000.000	38000.000	0.3800
10	Spectrogram 1	1	20.705997396	20.739330729	22000.000	38000.000	0.3800
11	Waveform 1	1	20.933997396	20.949330729	22000.000	38000.000	0.1739
11	Spectrogram 1	1	20.933997396	20.949330729	22000.000	38000.000	0.1739
12	Waveform 1	1	21.171997396	21.235997396	22000.000	38000.000	0.4896
12	Spectrogram 1	1	21.171997396	21.235997396	22000.000	38000.000	0.4896
13	Waveform 1	1	21.519997396	21.522664062	22000.000	38000.000	0.5000
13	Spectrogram 1	1	21.519997396	21.522664062	22000.000	38000.000	0.5000
14	Waveform 1	1	21.769330729	21.818664063	22000.000	38000.000	0.6081
14	Spectrogram 1	1	21.769330729	21.818664063	22000.000	38000.000	0.6081
15	Waveform 1	1	27.972664063	27.979997396	22000.000	38000.000	0.4545
15	Spectrogram 1	1	27.972664063	27.979997396	22000.000	38000.000	0.4545
16	Waveform 1	1	28.241997396	28.249330729	22000.000	38000.000	0.1818
16	Spectrogram 1	1	28.241997396	28.249330729	22000.000	38000.000	0.1818
17	Waveform 1	1	28.781330729	28.791330729	22000.000	38000.000	0.4667
17	Spectrogram 1	1	28.781330729	28.791330729	22000.000	38000.000	0.4667
18	Waveform 1	1	29.317997396	29.353997396	22000.000	38000.000	0.4815
18	Spectrogram 1	1	29.317997396	29.353997396	22000.000	38000.000	0.4815
19	Waveform 1	1	29.862664062	29.891330729	22000.000	38000.000	0.4651
19	Spectrogram 1	1	29.862664062	29.891330729	22000.000	38000.000	0.4651
20	Waveform 1	1	30.433330729	30.453330729	22000.000	38000.000	0.3667
20	Spectrogram 1	1	30.433330729	30.453330729	22000.000	38000.000	0.3667
21	Waveform 1	1	31.011997396	31.015330729	22000.000	38000.000	0.4000
21	Spectrogram 1	1	31.011997396	31.015330729	22000.000	38000.000	0.4000
22	Waveform 1	1	31.281997396	31.289997396	22000.000	38000.000	0.2500
22	Spectrogram 1	1	31.281997396	31.289997396	22000.000	38000.000	0.2500
23	Waveform 1	1	72.865997396	72.909997396	22000.000	38000.000	0.4848
23	Spectrogram 1	1	72.865997396	72.909997396	22000.000	38000.000	0.4848
24	Waveform 1	1	73.174664062	73.185330729	22000.000	38000.000	0.3750
24	Spectrogram 1	1	73.174664062	73.185330729	22000.000	38000.000	0.3750
25	Waveform 1	1	73.455997396	73.499330729	22000.000	38000.000	0.6308
25	Spectrogram 1	1	73.455997396	73.499330729	22000.000	38000.000	0.6308
26	Waveform 1	1	74.139997396	74.197330729	22000.000	38000.000	0.6047
26	Spectrogram 1	1	74.139997396	74.197330729	22000.000	38000.000	0.6047
27	Waveform 1	1	74.575330729	74.615997396	22000.000	38000.000	0.5902
27	Spectrogram 1	1	74.575330729	74.615997396	22000.000	38000.000	0.5902
28	Waveform 1	1	75.133997396	75.185330729	22000.000	38000.000	0.4675
28	Spectrogram 1	1	75.133997396	75.185330729	22000.000	38000.000	0.4675
29	Waveform 1	1	75.661330729	75.703330729	22000.000	38000.000	0.5714
29	Spectrogram 1	1	75.661330729	75.703330729	22000.000	38000.000	0.5714
30	Waveform 1	1	75.923997396	75.961997396	22000.000	38000.000	0.4561
30	Spectrogram 1	1	75.923997396	75.961997396	22000.000	38000.000	0.4561
31	Waveform 1	1	76.167330729	76.215330729	22000.000	38000.000	0.7222
31	Spectrogram 1	1	76.167330729	76.215330729	22000.000	38000.000	0.7222
32	Waveform 1	1	76.425997396	76.490664062	22000.000	38000.000	0.5773
32	Spectrogram 1	1	76.425997396	76.490664062	22000.000	38000.000	0.5773
33	Waveform 1	1	76.665330729	76.726664062	22000.000	38000.000	0.7935
33	Spectrogram 1	1	76.665330729	76.726664062	22000.000	38000.000	0.7935
34	Waveform 1	1	76.926664062	76.959997396	22000.000	38000.000	0.5000
34	Spectrogram 1	1	76.926664062	76.959997396	22000.000	38000.000	0.5000
35	Waveform 1	1	77.127997396	77.193997396	22000.000	38000.000	0.6263
35	Spectrogram 1	1	77.127997396	77.193997396	22000.000	38000.000	0.6263
36	Waveform 1	1	77.353997396	77.383997396	22000.000	38000.000	0.5778
36	Spectrogram 1	1	77.353997396	77.383997396	22000.000	38000.000	0.5778
37	Waveform 1	1	77.613997396	77.667330729	22000.000	38000.000	0.7625
37	Spectrogram 1	1	77.613997396	77.667330729	22000.000	38000.000	0.7625
38	Waveform 1	1	77.903330729	77.912664062	22000.000	38000.000	0.7143
38	Spectrogram 1	1	77.903330729	77.912664062	22000.000	38000.000	0.7143
39	Waveform 1	1	78.167997396	78.180664062	22000.000	38000.000	0.8421
39	Spectrogram 1	1	78.167997396	78.180664062	22000.000	38000.000	0.8421
40	Waveform 1	1	78.399330729	78.439997396	22000.000	38000.000	0.6393
40	Spectrogram 1	1	78.399330729	78.439997396	22000.000	38000.000	0.6393
41	Waveform 1	1	78.659330729	78.660664062	22000.000	38000.000	1.0000
41	Spectrogram 1	1	78.659330729	78.660664062	22000.000	38000.000	1.0000
42	Waveform 1	1	78.905330729	78.919997396	22000.000	38000.000	0.5000
42	Spectrogram 1	1	78.905330729	78.919997396	22000.000	38000.000	0.5000
43	Waveform 1	1	79.468664062	79.507997396	22000.000	38000.000	0.5254
43	Spectrogram 1	1	79.468664062	79.507997396	22000.000	38000.000	0.5254
44	Waveform 1	1	80.643330729	80.675997396	22000.000	38000.000	0.3878
44	Spectrogram 1	1	80.643330729	80.675997396	22000.000	38000.000	0.3878
45	Waveform 1	1	81.235330729	81.273997396	22000.000	38000.000	0.3276
45	Spectrogram 1	1	81.235330729	81.273997396	22000.000	38000.000	0.3276
46	Waveform 1	1	81.822664062	81.843997396	22000.000	38000.000	0.4375
46	Spectrogram 1	1	81.822664062	81.843997396	22000.000	38000.000	0.4375
47	Waveform 1	1	82.401997396	82.443330729	22000.000	38000.000	0.3387
47	Spectrogram 1	1	82.401997396	82.443330729	22000.000	38000.000	0.3387
48	Waveform 1	1	89.638664062	89.658664062	22000.000	38000.000	0.4333
48	Spectrogram 1	1	89.638664062	89.658664062	22000.000	38000.000	0.4333
49	Waveform 1	1	89.940664062	89.945330729	22000.000	38000.000	0.4286
49	Spectrogram 1	1	89.940664062	89.945330729	22000.000	38000.000	0.4286
50	Waveform 1	1	90.217997396	90.250664062	22000.000	38000.000	0.4490
50	Spectrogram 1	1	90.217997396	90.250664062	22000.000	38000.000	0.4490
