Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	0.573997396	0.575997396	38000.000	81000.000	1.0000
1	Spectrogram 1	1	0.573997396	0.575997396	38000.000	81000.000	1.0000
2	Waveform 1	1	0.681330729	0.683330729	38000.000	81000.000	1.0000
2	Spectrogram 1	1	0.681330729	0.683330729	38000.000	81000.000	1.0000
3	Waveform 1	1	1.002664063	1.003997396	38000.000	81000.000	1.0000
3	Spectrogram 1	1	1.002664063	1.003997396	38000.000	81000.000	1.0000
4	Waveform 1	1	1.205997396	1.211997396	38000.000	81000.000	0.4444
4	Spectrogram 1	1	1.205997396	1.211997396	38000.000	81000.000	0.4444
5	Waveform 1	1	1.413330729	1.414664062	38000.000	81000.000	1.0000
5	Spectrogram 1	1	1.413330729	1.414664062	38000.000	81000.000	1.0000
6	Waveform 1	1	1.515330729	1.516664063	38000.000	81000.000	1.0000
6	Spectrogram 1	1	1.515330729	1.516664063	38000.000	81000.000	1.0000
7	Waveform 1	1	1.731330729	1.733330729	38000.000	81000.000	1.0000
7	Spectrogram 1	1	1.731330729	1.733330729	38000.000	81000.000	1.0000
8	Waveform 1	1	2.217997396	2.219330729	38000.000	81000.000	1.0000
8	Spectrogram 1	1	2.217997396	2.219330729	38000.000	81000.000	1.0000
9	Waveform 1	1	14.128664063	14.129997396	38000.000	81000.000	1.0000
9	Spectrogram 1	1	14.128664063	14.129997396	38000.000	81000.000	1.0000
10	Waveform 1	1	14.332664063	14.333997396	38000.000	81000.000	1.0000
10	Spectrogram 1	1	14.332664063	14.333997396	38000.000	81000.000	1.0000
11	Waveform 1	1	14.435330729	14.437330729	38000.000	81000.000	1.0000
11	Spectrogram 1	1	14.435330729	14.437330729	38000.000	81000.000	1.0000
12	Waveform 1	1	14.534664063	14.536664062	38000.000	81000.000	1.0000
12	Spectrogram 1	1	14.534664063	14.536664062	38000.000	81000.000	1.0000
13	Waveform 1	1	14.739997396	14.741330729	38000.000	81000.000	1.0000
13	Spectrogram 1	1	14.739997396	14.741330729	38000.000	81000.000	1.0000
14	Waveform 1	1	14.935997396	14.937330729	38000.000	81000.000	1.0000
14	Spectrogram 1	1	14.935997396	14.937330729	38000.000	81000.000	1.0000
15	Waveform 1	1	15.214664063	15.215997396	38000.000	81000.000	1.0000
15	Spectrogram 1	1	15.214664063	15.215997396	38000.000	81000.000	1.0000
16	Waveform 1	1	285.290664063	285.292664062	38000.000	81000.000	1.0000
16	Spectrogram 1	1	285.290664063	285.292664062	38000.000	81000.000	1.0000
17	Waveform 1	1	285.964664062	285.965997396	38000.000	81000.000	1.0000
17	Spectrogram 1	1	285.964664062	285.965997396	38000.000	81000.000	1.0000
18	Waveform 1	1	288.317997396	288.319330729	38000.000	81000.000	1.0000
18	Spectrogram 1	1	288.317997396	288.319330729	38000.000	81000.000	1.0000
19	Waveform 1	1	296.558664062	296.559997396	38000.000	81000.000	1.0000
19	Spectrogram 1	1	296.558664062	296.559997396	38000.000	81000.000	1.0000
20	Waveform 1	1	297.640664062	297.641997396	38000.000	81000.000	1.0000
20	Spectrogram 1	1	297.640664062	297.641997396	38000.000	81000.000	1.0000
21	Waveform 1	1	297.735997396	297.737330729	38000.000	81000.000	1.0000
21	Spectrogram 1	1	297.735997396	297.737330729	38000.000	81000.000	1.0000
22	Waveform 1	1	298.059997396	298.061997396	38000.000	81000.000	1.0000
22	Spectrogram 1	1	298.059997396	298.061997396	38000.000	81000.000	1.0000
23	Waveform 1	1	299.526664063	299.527997396	38000.000	81000.000	1.0000
23	Spectrogram 1	1	299.526664063	299.527997396	38000.000	81000.000	1.0000
24	Waveform 1	1	299.613997396	299.615330729	38000.000	81000.000	1.0000
24	Spectrogram 1	1	299.613997396	299.615330729	38000.000	81000.000	1.0000
25	Waveform 1	1	299.700664062	299.702664062	38000.000	81000.000	1.0000
25	Spectrogram 1	1	299.700664062	299.702664062	38000.000	81000.000	1.0000
26	Waveform 1	1	299.789997396	299.791330729	38000.000	81000.000	1.0000
26	Spectrogram 1	1	299.789997396	299.791330729	38000.000	81000.000	1.0000
27	Waveform 1	1	300.075997396	300.088664063	38000.000	81000.000	0.2105
27	Spectrogram 1	1	300.075997396	300.088664063	38000.000	81000.000	0.2105
28	Waveform 1	1	300.267997396	300.276664063	38000.000	81000.000	0.3846
28	Spectrogram 1	1	300.267997396	300.276664063	38000.000	81000.000	0.3846
29	Waveform 1	1	300.361330729	300.377330729	38000.000	81000.000	0.2500
29	Spectrogram 1	1	300.361330729	300.377330729	38000.000	81000.000	0.2500
30	Waveform 1	1	300.456664063	300.474664062	38000.000	81000.000	0.2593
30	Spectrogram 1	1	300.456664063	300.474664062	38000.000	81000.000	0.2593
31	Waveform 1	1	300.555330729	300.565330729	38000.000	81000.000	0.3333
31	Spectrogram 1	1	300.555330729	300.565330729	38000.000	81000.000	0.3333
32	Waveform 1	1	300.649330729	300.651330729	38000.000	81000.000	1.0000
32	Spectrogram 1	1	300.649330729	300.651330729	38000.000	81000.000	1.0000
33	Waveform 1	1	300.743330729	300.745330729	38000.000	81000.000	1.0000
33	Spectrogram 1	1	300.743330729	300.745330729	38000.000	81000.000	1.0000
34	Waveform 1	1	300.819330729	300.820664062	38000.000	81000.000	1.0000
34	Spectrogram 1	1	300.819330729	300.820664062	38000.000	81000.000	1.0000
35	Waveform 1	1	301.487330729	301.488664062	38000.000	81000.000	1.0000
35	Spectrogram 1	1	301.487330729	301.488664062	38000.000	81000.000	1.0000
36	Waveform 1	1	301.543330729	301.544664062	38000.000	81000.000	1.0000
36	Spectrogram 1	1	301.543330729	301.544664062	38000.000	81000.000	1.0000
37	Waveform 1	1	301.875997396	301.886664063	38000.000	81000.000	0.4375
37	Spectrogram 1	1	301.875997396	301.886664063	38000.000	81000.000	0.4375
38	Waveform 1	1	301.945330729	301.946664063	38000.000	81000.000	1.0000
38	Spectrogram 1	1	301.945330729	301.946664063	38000.000	81000.000	1.0000
39	Waveform 1	1	302.034664062	302.043330729	38000.000	81000.000	0.3846
39	Spectrogram 1	1	302.034664062	302.043330729	38000.000	81000.000	0.3846
40	Waveform 1	1	302.226664062	302.227997396	38000.000	81000.000	1.0000
40	Spectrogram 1	1	302.226664062	302.227997396	38000.000	81000.000	1.0000
41	Waveform 1	1	313.431997396	313.433330729	38000.000	81000.000	1.0000
41	Spectrogram 1	1	313.431997396	313.433330729	38000.000	81000.000	1.0000
42	Waveform 1	1	313.647330729	313.648664063	38000.000	81000.000	1.0000
42	Spectrogram 1	1	313.647330729	313.648664063	38000.000	81000.000	1.0000
43	Waveform 1	1	314.182664063	314.183997396	38000.000	81000.000	1.0000
43	Spectrogram 1	1	314.182664063	314.183997396	38000.000	81000.000	1.0000
44	Waveform 1	1	314.290664063	314.291997396	38000.000	81000.000	1.0000
44	Spectrogram 1	1	314.290664063	314.291997396	38000.000	81000.000	1.0000
45	Waveform 1	1	314.391330729	314.393330729	38000.000	81000.000	1.0000
45	Spectrogram 1	1	314.391330729	314.393330729	38000.000	81000.000	1.0000
46	Waveform 1	1	314.497997396	314.499330729	38000.000	81000.000	1.0000
46	Spectrogram 1	1	314.497997396	314.499330729	38000.000	81000.000	1.0000
47	Waveform 1	1	314.591330729	314.593997396	38000.000	81000.000	1.0000
47	Spectrogram 1	1	314.591330729	314.593997396	38000.000	81000.000	1.0000
48	Waveform 1	1	314.921997396	314.923997396	38000.000	81000.000	1.0000
48	Spectrogram 1	1	314.921997396	314.923997396	38000.000	81000.000	1.0000
49	Waveform 1	1	315.037997396	315.043330729	38000.000	81000.000	0.3750
49	Spectrogram 1	1	315.037997396	315.043330729	38000.000	81000.000	0.3750
50	Waveform 1	1	315.162664062	315.163997396	38000.000	81000.000	1.0000
50	Spectrogram 1	1	315.162664062	315.163997396	38000.000	81000.000	1.0000
51	Waveform 1	1	315.271997396	315.273330729	38000.000	81000.000	1.0000
51	Spectrogram 1	1	315.271997396	315.273330729	38000.000	81000.000	1.0000
52	Waveform 1	1	315.382664062	315.384664063	38000.000	81000.000	1.0000
52	Spectrogram 1	1	315.382664062	315.384664063	38000.000	81000.000	1.0000
53	Waveform 1	1	315.489330729	315.491330729	38000.000	81000.000	1.0000
53	Spectrogram 1	1	315.489330729	315.491330729	38000.000	81000.000	1.0000
54	Waveform 1	1	315.580664062	315.582664062	38000.000	81000.000	1.0000
54	Spectrogram 1	1	315.580664062	315.582664062	38000.000	81000.000	1.0000
55	Waveform 1	1	315.679997396	315.681330729	38000.000	81000.000	1.0000
55	Spectrogram 1	1	315.679997396	315.681330729	38000.000	81000.000	1.0000
56	Waveform 1	1	315.773330729	315.774664062	38000.000	81000.000	1.0000
56	Spectrogram 1	1	315.773330729	315.774664062	38000.000	81000.000	1.0000
57	Waveform 1	1	315.954664063	315.955997396	38000.000	81000.000	1.0000
57	Spectrogram 1	1	315.954664063	315.955997396	38000.000	81000.000	1.0000
58	Waveform 1	1	329.213330729	329.214664062	38000.000	81000.000	1.0000
58	Spectrogram 1	1	329.213330729	329.214664062	38000.000	81000.000	1.0000
59	Waveform 1	1	330.190664062	330.191997396	38000.000	81000.000	1.0000
59	Spectrogram 1	1	330.190664062	330.191997396	38000.000	81000.000	1.0000
60	Waveform 1	1	330.300664063	330.301997396	38000.000	81000.000	1.0000
60	Spectrogram 1	1	330.300664063	330.301997396	38000.000	81000.000	1.0000
61	Waveform 1	1	330.807997396	330.809330729	38000.000	81000.000	1.0000
61	Spectrogram 1	1	330.807997396	330.809330729	38000.000	81000.000	1.0000
62	Waveform 1	1	331.028664063	331.033997396	38000.000	81000.000	0.5000
62	Spectrogram 1	1	331.028664063	331.033997396	38000.000	81000.000	0.5000
63	Waveform 1	1	331.131997396	331.133330729	38000.000	81000.000	1.0000
63	Spectrogram 1	1	331.131997396	331.133330729	38000.000	81000.000	1.0000
64	Waveform 1	1	331.229997396	331.231997396	38000.000	81000.000	1.0000
64	Spectrogram 1	1	331.229997396	331.231997396	38000.000	81000.000	1.0000
65	Waveform 1	1	331.334664062	331.336664063	38000.000	81000.000	1.0000
65	Spectrogram 1	1	331.334664062	331.336664063	38000.000	81000.000	1.0000
66	Waveform 1	1	333.999330729	334.003330729	38000.000	81000.000	0.6667
66	Spectrogram 1	1	333.999330729	334.003330729	38000.000	81000.000	0.6667
67	Waveform 1	1	334.208664063	334.209997396	38000.000	81000.000	1.0000
67	Spectrogram 1	1	334.208664063	334.209997396	38000.000	81000.000	1.0000
68	Waveform 1	1	334.319330729	334.320664062	38000.000	81000.000	1.0000
68	Spectrogram 1	1	334.319330729	334.320664062	38000.000	81000.000	1.0000
69	Waveform 1	1	334.433330729	334.434664063	38000.000	81000.000	1.0000
69	Spectrogram 1	1	334.433330729	334.434664063	38000.000	81000.000	1.0000
70	Waveform 1	1	339.831330729	339.832664062	38000.000	81000.000	1.0000
70	Spectrogram 1	1	339.831330729	339.832664062	38000.000	81000.000	1.0000
71	Waveform 1	1	340.031330729	340.033330729	38000.000	81000.000	1.0000
71	Spectrogram 1	1	340.031330729	340.033330729	38000.000	81000.000	1.0000
72	Waveform 1	1	340.265997396	340.267330729	38000.000	81000.000	1.0000
72	Spectrogram 1	1	340.265997396	340.267330729	38000.000	81000.000	1.0000
73	Waveform 1	1	353.180664062	353.181997396	38000.000	81000.000	1.0000
73	Spectrogram 1	1	353.180664062	353.181997396	38000.000	81000.000	1.0000
74	Waveform 1	1	353.381997396	353.385997396	38000.000	81000.000	0.6667
74	Spectrogram 1	1	353.381997396	353.385997396	38000.000	81000.000	0.6667
75	Waveform 1	1	353.575997396	353.577330729	38000.000	81000.000	1.0000
75	Spectrogram 1	1	353.575997396	353.577330729	38000.000	81000.000	1.0000
76	Waveform 1	1	353.869330729	353.870664062	38000.000	81000.000	1.0000
76	Spectrogram 1	1	353.869330729	353.870664062	38000.000	81000.000	1.0000
77	Waveform 1	1	374.736664062	374.737997396	38000.000	81000.000	1.0000
77	Spectrogram 1	1	374.736664062	374.737997396	38000.000	81000.000	1.0000
78	Waveform 1	1	374.816664062	374.817997396	38000.000	81000.000	1.0000
78	Spectrogram 1	1	374.816664062	374.817997396	38000.000	81000.000	1.0000
79	Waveform 1	1	376.243997396	376.245330729	38000.000	81000.000	1.0000
79	Spectrogram 1	1	376.243997396	376.245330729	38000.000	81000.000	1.0000
80	Waveform 1	1	376.563997396	376.565330729	38000.000	81000.000	1.0000
80	Spectrogram 1	1	376.563997396	376.565330729	38000.000	81000.000	1.0000
81	Waveform 1	1	376.763997396	376.765330729	38000.000	81000.000	1.0000
81	Spectrogram 1	1	376.763997396	376.765330729	38000.000	81000.000	1.0000
82	Waveform 1	1	376.871997396	376.873330729	38000.000	81000.000	1.0000
82	Spectrogram 1	1	376.871997396	376.873330729	38000.000	81000.000	1.0000
83	Waveform 1	1	376.986664062	376.988664062	38000.000	81000.000	1.0000
83	Spectrogram 1	1	376.986664062	376.988664062	38000.000	81000.000	1.0000
84	Waveform 1	1	377.090664062	377.092664062	38000.000	81000.000	1.0000
84	Spectrogram 1	1	377.090664062	377.092664062	38000.000	81000.000	1.0000
85	Waveform 1	1	377.199997396	377.205330729	38000.000	81000.000	0.7500
85	Spectrogram 1	1	377.199997396	377.205330729	38000.000	81000.000	0.7500
86	Waveform 1	1	377.337997396	377.347997396	38000.000	81000.000	0.6667
86	Spectrogram 1	1	377.337997396	377.347997396	38000.000	81000.000	0.6667
87	Waveform 1	1	377.446664063	377.456664063	38000.000	81000.000	0.8000
87	Spectrogram 1	1	377.446664063	377.456664063	38000.000	81000.000	0.8000
88	Waveform 1	1	377.551330729	377.561330729	38000.000	81000.000	0.6667
88	Spectrogram 1	1	377.551330729	377.561330729	38000.000	81000.000	0.6667
89	Waveform 1	1	377.661330729	377.677997396	38000.000	81000.000	0.5600
89	Spectrogram 1	1	377.661330729	377.677997396	38000.000	81000.000	0.5600
90	Waveform 1	1	377.753330729	377.763997396	38000.000	81000.000	0.9375
90	Spectrogram 1	1	377.753330729	377.763997396	38000.000	81000.000	0.9375
