Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	875.055997396	875.057330729	38000.000	81000.000	1.0000
1	Spectrogram 1	1	875.055997396	875.057330729	38000.000	81000.000	1.0000
2	Waveform 1	1	875.196664063	875.197997396	38000.000	81000.000	1.0000
2	Spectrogram 1	1	875.196664063	875.197997396	38000.000	81000.000	1.0000
3	Waveform 1	1	875.257997396	875.259997396	38000.000	81000.000	0.6667
3	Spectrogram 1	1	875.257997396	875.259997396	38000.000	81000.000	0.6667
4	Waveform 1	1	875.436664063	875.439330729	38000.000	81000.000	1.0000
4	Spectrogram 1	1	875.436664063	875.439330729	38000.000	81000.000	1.0000
5	Waveform 1	1	875.520664063	875.528664063	38000.000	81000.000	0.5833
5	Spectrogram 1	1	875.520664063	875.528664063	38000.000	81000.000	0.5833
6	Waveform 1	1	875.713330729	875.720664063	38000.000	81000.000	0.6364
6	Spectrogram 1	1	875.713330729	875.720664063	38000.000	81000.000	0.6364
7	Waveform 1	1	875.803997396	875.812664063	38000.000	81000.000	0.8462
7	Spectrogram 1	1	875.803997396	875.812664063	38000.000	81000.000	0.8462
8	Waveform 1	1	875.985997396	875.993997396	38000.000	81000.000	0.9167
8	Spectrogram 1	1	875.985997396	875.993997396	38000.000	81000.000	0.9167
9	Waveform 1	1	876.082664063	876.085330729	38000.000	81000.000	1.0000
9	Spectrogram 1	1	876.082664063	876.085330729	38000.000	81000.000	1.0000
10	Waveform 1	1	876.201330729	876.208664063	38000.000	81000.000	0.8182
10	Spectrogram 1	1	876.201330729	876.208664063	38000.000	81000.000	0.8182
11	Waveform 1	1	876.382664062	876.396664063	38000.000	81000.000	0.6667
11	Spectrogram 1	1	876.382664062	876.396664063	38000.000	81000.000	0.6667
12	Waveform 1	1	876.476664063	876.478664063	38000.000	81000.000	1.0000
12	Spectrogram 1	1	876.476664063	876.478664063	38000.000	81000.000	1.0000
13	Waveform 1	1	876.568664063	876.581997396	38000.000	81000.000	0.6500
13	Spectrogram 1	1	876.568664063	876.581997396	38000.000	81000.000	0.6500
14	Waveform 1	1	876.756664063	876.769997396	38000.000	81000.000	0.3500
14	Spectrogram 1	1	876.756664063	876.769997396	38000.000	81000.000	0.3500
15	Waveform 1	1	876.857330729	876.863997396	38000.000	81000.000	0.3000
15	Spectrogram 1	1	876.857330729	876.863997396	38000.000	81000.000	0.3000
16	Waveform 1	1	877.033997396	877.054664063	38000.000	81000.000	0.4839
16	Spectrogram 1	1	877.033997396	877.054664063	38000.000	81000.000	0.4839
17	Waveform 1	1	877.133997396	877.135997396	38000.000	81000.000	0.6667
17	Spectrogram 1	1	877.133997396	877.135997396	38000.000	81000.000	0.6667
18	Waveform 1	1	877.227997396	877.246664063	38000.000	81000.000	0.5714
18	Spectrogram 1	1	877.227997396	877.246664063	38000.000	81000.000	0.5714
19	Waveform 1	1	877.319330729	877.322664063	38000.000	81000.000	0.8000
19	Spectrogram 1	1	877.319330729	877.322664063	38000.000	81000.000	0.8000
20	Waveform 1	1	877.415997396	877.433330729	38000.000	81000.000	0.7308
20	Spectrogram 1	1	877.415997396	877.433330729	38000.000	81000.000	0.7308
21	Waveform 1	1	877.610664063	877.629330729	38000.000	81000.000	0.3929
21	Spectrogram 1	1	877.610664063	877.629330729	38000.000	81000.000	0.3929
22	Waveform 1	1	877.713330729	877.714664063	38000.000	81000.000	1.0000
22	Spectrogram 1	1	877.713330729	877.714664063	38000.000	81000.000	1.0000
23	Waveform 1	1	877.895330729	877.911330729	38000.000	81000.000	0.3333
23	Spectrogram 1	1	877.895330729	877.911330729	38000.000	81000.000	0.3333
24	Waveform 1	1	878.099330729	878.119330729	38000.000	81000.000	0.4000
24	Spectrogram 1	1	878.099330729	878.119330729	38000.000	81000.000	0.4000
25	Waveform 1	1	878.200664063	878.219997396	38000.000	81000.000	0.5862
25	Spectrogram 1	1	878.200664063	878.219997396	38000.000	81000.000	0.5862
26	Waveform 1	1	878.487997396	878.495997396	38000.000	81000.000	0.7500
26	Spectrogram 1	1	878.487997396	878.495997396	38000.000	81000.000	0.7500
27	Waveform 1	1	878.684664063	878.689997396	38000.000	81000.000	0.8750
27	Spectrogram 1	1	878.684664063	878.689997396	38000.000	81000.000	0.8750
28	Waveform 1	1	879.084664062	879.085997396	38000.000	81000.000	1.0000
28	Spectrogram 1	1	879.084664062	879.085997396	38000.000	81000.000	1.0000
29	Waveform 1	1	879.290664063	879.291997396	38000.000	81000.000	1.0000
29	Spectrogram 1	1	879.290664063	879.291997396	38000.000	81000.000	1.0000
30	Waveform 1	1	879.574664063	879.575997396	38000.000	81000.000	1.0000
30	Spectrogram 1	1	879.574664063	879.575997396	38000.000	81000.000	1.0000
31	Waveform 1	1	1027.225330729	1027.226664063	38000.000	81000.000	1.0000
31	Spectrogram 1	1	1027.225330729	1027.226664063	38000.000	81000.000	1.0000
32	Waveform 1	1	1749.645997396	1749.647330729	38000.000	81000.000	1.0000
32	Spectrogram 1	1	1749.645997396	1749.647330729	38000.000	81000.000	1.0000
33	Waveform 1	1	1752.535330729	1752.536664062	38000.000	81000.000	1.0000
33	Spectrogram 1	1	1752.535330729	1752.536664062	38000.000	81000.000	1.0000
