Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	303.052664063	303.055330729	38000.000	81000.000	0.7500
1	Spectrogram 1	1	303.052664063	303.055330729	38000.000	81000.000	0.7500
2	Waveform 1	1	303.228664063	303.241997396	38000.000	81000.000	0.2500
2	Spectrogram 1	1	303.228664063	303.241997396	38000.000	81000.000	0.2500
3	Waveform 1	1	303.325330729	303.332664062	38000.000	81000.000	0.4545
3	Spectrogram 1	1	303.325330729	303.332664062	38000.000	81000.000	0.4545
4	Waveform 1	1	303.425997396	303.431997396	38000.000	81000.000	0.2222
4	Spectrogram 1	1	303.425997396	303.431997396	38000.000	81000.000	0.2222
5	Waveform 1	1	303.519330729	303.531997396	38000.000	81000.000	0.5789
5	Spectrogram 1	1	303.519330729	303.531997396	38000.000	81000.000	0.5789
6	Waveform 1	1	303.620664062	303.635997396	38000.000	81000.000	0.3913
6	Spectrogram 1	1	303.620664062	303.635997396	38000.000	81000.000	0.3913
7	Waveform 1	1	303.717997396	303.726664062	38000.000	81000.000	0.3846
7	Spectrogram 1	1	303.717997396	303.726664062	38000.000	81000.000	0.3846
8	Waveform 1	1	303.821330729	303.831330729	38000.000	81000.000	0.8000
8	Spectrogram 1	1	303.821330729	303.831330729	38000.000	81000.000	0.8000
9	Waveform 1	1	303.911330729	303.927330729	38000.000	81000.000	0.4167
9	Spectrogram 1	1	303.911330729	303.927330729	38000.000	81000.000	0.4167
10	Waveform 1	1	304.009330729	304.015997396	38000.000	81000.000	0.5000
10	Spectrogram 1	1	304.009330729	304.015997396	38000.000	81000.000	0.5000
11	Waveform 1	1	304.105997396	304.121997396	38000.000	81000.000	0.4167
11	Spectrogram 1	1	304.105997396	304.121997396	38000.000	81000.000	0.4167
12	Waveform 1	1	304.191330729	304.201330729	38000.000	81000.000	0.7333
12	Spectrogram 1	1	304.191330729	304.201330729	38000.000	81000.000	0.7333
13	Waveform 1	1	304.286664062	304.297997396	38000.000	81000.000	0.5882
13	Spectrogram 1	1	304.286664062	304.297997396	38000.000	81000.000	0.5882
14	Waveform 1	1	304.367997396	304.373330729	38000.000	81000.000	0.7500
14	Spectrogram 1	1	304.367997396	304.373330729	38000.000	81000.000	0.7500
15	Waveform 1	1	304.434664063	304.444664063	38000.000	81000.000	0.8667
15	Spectrogram 1	1	304.434664063	304.444664063	38000.000	81000.000	0.8667
16	Waveform 1	1	304.501997396	304.504664063	38000.000	81000.000	1.0000
16	Spectrogram 1	1	304.501997396	304.504664063	38000.000	81000.000	1.0000
17	Waveform 1	1	304.583997396	304.591997396	38000.000	81000.000	0.4167
17	Spectrogram 1	1	304.583997396	304.591997396	38000.000	81000.000	0.4167
18	Waveform 1	1	304.676664062	304.687330729	38000.000	81000.000	0.5625
18	Spectrogram 1	1	304.676664062	304.687330729	38000.000	81000.000	0.5625
19	Waveform 1	1	304.767330729	304.769330729	38000.000	81000.000	1.0000
19	Spectrogram 1	1	304.767330729	304.769330729	38000.000	81000.000	1.0000
20	Waveform 1	1	306.572664062	306.573997396	38000.000	81000.000	1.0000
20	Spectrogram 1	1	306.572664062	306.573997396	38000.000	81000.000	1.0000
21	Waveform 1	1	306.660664063	306.664664062	38000.000	81000.000	0.6667
21	Spectrogram 1	1	306.660664063	306.664664062	38000.000	81000.000	0.6667
22	Waveform 1	1	306.845997396	306.851330729	38000.000	81000.000	0.2500
22	Spectrogram 1	1	306.845997396	306.851330729	38000.000	81000.000	0.2500
23	Waveform 1	1	307.039997396	307.045997396	38000.000	81000.000	0.4444
23	Spectrogram 1	1	307.039997396	307.045997396	38000.000	81000.000	0.4444
24	Waveform 1	1	307.433330729	307.435330729	38000.000	81000.000	0.6667
24	Spectrogram 1	1	307.433330729	307.435330729	38000.000	81000.000	0.6667
25	Waveform 1	1	307.633330729	307.634664063	38000.000	81000.000	1.0000
25	Spectrogram 1	1	307.633330729	307.634664063	38000.000	81000.000	1.0000
26	Waveform 1	1	307.833330729	307.834664062	38000.000	81000.000	1.0000
26	Spectrogram 1	1	307.833330729	307.834664062	38000.000	81000.000	1.0000
27	Waveform 1	1	308.135330729	308.137997396	38000.000	81000.000	1.0000
27	Spectrogram 1	1	308.135330729	308.137997396	38000.000	81000.000	1.0000
