Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	302.196664063	302.197997396	22000.000	38000.000	1.0000
1	Spectrogram 1	1	302.196664063	302.197997396	22000.000	38000.000	1.0000
2	Waveform 1	1	331.817330729	331.818664062	22000.000	38000.000	1.0000
2	Spectrogram 1	1	331.817330729	331.818664062	22000.000	38000.000	1.0000
3	Waveform 1	1	335.614664062	335.625997396	22000.000	38000.000	0.1765
3	Spectrogram 1	1	335.614664062	335.625997396	22000.000	38000.000	0.1765
4	Waveform 1	1	635.342664063	635.343997396	22000.000	38000.000	1.0000
4	Spectrogram 1	1	635.342664063	635.343997396	22000.000	38000.000	1.0000
5	Waveform 1	1	860.041330729	860.069330729	22000.000	38000.000	0.0714
5	Spectrogram 1	1	860.041330729	860.069330729	22000.000	38000.000	0.0714
6	Waveform 1	1	1045.365997396	1045.377330729	22000.000	38000.000	0.1176
6	Spectrogram 1	1	1045.365997396	1045.377330729	22000.000	38000.000	0.1176
7	Waveform 1	1	1066.689330729	1066.690664062	22000.000	38000.000	1.0000
7	Spectrogram 1	1	1066.689330729	1066.690664062	22000.000	38000.000	1.0000
8	Waveform 1	1	1304.277330729	1304.278664062	22000.000	38000.000	1.0000
8	Spectrogram 1	1	1304.277330729	1304.278664062	22000.000	38000.000	1.0000
9	Waveform 1	1	1331.299330729	1331.300664062	22000.000	38000.000	1.0000
9	Spectrogram 1	1	1331.299330729	1331.300664062	22000.000	38000.000	1.0000
10	Waveform 1	1	1545.816664062	1545.817997396	22000.000	38000.000	1.0000
10	Spectrogram 1	1	1545.816664062	1545.817997396	22000.000	38000.000	1.0000
11	Waveform 1	1	1573.359997396	1573.371330729	22000.000	38000.000	0.1176
11	Spectrogram 1	1	1573.359997396	1573.371330729	22000.000	38000.000	0.1176
