Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	48.197330729	48.198664063	38000.000	81000.000	1.0000
1	Spectrogram 1	1	48.197330729	48.198664063	38000.000	81000.000	1.0000
2	Waveform 1	1	48.830664062	48.838664063	38000.000	81000.000	0.2500
2	Spectrogram 1	1	48.830664062	48.838664063	38000.000	81000.000	0.2500
3	Waveform 1	1	49.067997396	49.069330729	38000.000	81000.000	1.0000
3	Spectrogram 1	1	49.067997396	49.069330729	38000.000	81000.000	1.0000
4	Waveform 1	1	49.133997396	49.135997396	38000.000	81000.000	1.0000
4	Spectrogram 1	1	49.133997396	49.135997396	38000.000	81000.000	1.0000
5	Waveform 1	1	49.228664063	49.241330729	38000.000	81000.000	0.2632
5	Spectrogram 1	1	49.228664063	49.241330729	38000.000	81000.000	0.2632
6	Waveform 1	1	49.514664063	49.516664062	38000.000	81000.000	1.0000
6	Spectrogram 1	1	49.514664063	49.516664062	38000.000	81000.000	1.0000
7	Waveform 1	1	49.581330729	49.588664063	38000.000	81000.000	0.2727
7	Spectrogram 1	1	49.581330729	49.588664063	38000.000	81000.000	0.2727
8	Waveform 1	1	49.647330729	49.658664063	38000.000	81000.000	0.2941
8	Spectrogram 1	1	49.647330729	49.658664063	38000.000	81000.000	0.2941
9	Waveform 1	1	49.728664063	49.733997396	38000.000	81000.000	0.5000
9	Spectrogram 1	1	49.728664063	49.733997396	38000.000	81000.000	0.5000
10	Waveform 1	1	49.781997396	49.787330729	38000.000	81000.000	0.5000
10	Spectrogram 1	1	49.781997396	49.787330729	38000.000	81000.000	0.5000
11	Waveform 1	1	49.857330729	49.858664062	38000.000	81000.000	1.0000
11	Spectrogram 1	1	49.857330729	49.858664062	38000.000	81000.000	1.0000
12	Waveform 1	1	49.905997396	49.913997396	38000.000	81000.000	0.2500
12	Spectrogram 1	1	49.905997396	49.913997396	38000.000	81000.000	0.2500
13	Waveform 1	1	49.953997396	49.958664062	38000.000	81000.000	0.4286
13	Spectrogram 1	1	49.953997396	49.958664062	38000.000	81000.000	0.4286
14	Waveform 1	1	50.001330729	50.007330729	38000.000	81000.000	0.5556
14	Spectrogram 1	1	50.001330729	50.007330729	38000.000	81000.000	0.5556
15	Waveform 1	1	50.046664062	50.050664062	38000.000	81000.000	0.5000
15	Spectrogram 1	1	50.046664062	50.050664062	38000.000	81000.000	0.5000
16	Waveform 1	1	50.085997396	50.088664063	38000.000	81000.000	0.5000
16	Spectrogram 1	1	50.085997396	50.088664063	38000.000	81000.000	0.5000
17	Waveform 1	1	50.123330729	50.125997396	38000.000	81000.000	0.5000
17	Spectrogram 1	1	50.123330729	50.125997396	38000.000	81000.000	0.5000
18	Waveform 1	1	50.393997396	50.398664063	38000.000	81000.000	0.5714
18	Spectrogram 1	1	50.393997396	50.398664063	38000.000	81000.000	0.5714
19	Waveform 1	1	50.448664063	50.450664063	38000.000	81000.000	0.6667
19	Spectrogram 1	1	50.448664063	50.450664063	38000.000	81000.000	0.6667
20	Waveform 1	1	52.488664062	52.489997396	38000.000	81000.000	1.0000
