Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	6.571997396	6.576664062	22000.000	38000.000	0.4286
1	Spectrogram 1	1	6.571997396	6.576664062	22000.000	38000.000	0.4286
2	Waveform 1	1	7.149330729	7.153997396	22000.000	38000.000	0.7143
2	Spectrogram 1	1	7.149330729	7.153997396	22000.000	38000.000	0.7143
3	Waveform 1	1	7.609330729	7.614664063	22000.000	38000.000	0.2500
3	Spectrogram 1	1	7.609330729	7.614664063	22000.000	38000.000	0.2500
4	Waveform 1	1	8.687997396	8.693997396	22000.000	38000.000	0.2222
4	Spectrogram 1	1	8.687997396	8.693997396	22000.000	38000.000	0.2222
5	Waveform 1	1	10.291997396	10.293330729	22000.000	38000.000	1.0000
5	Spectrogram 1	1	10.291997396	10.293330729	22000.000	38000.000	1.0000
6	Waveform 1	1	10.695330729	10.696664063	22000.000	38000.000	1.0000
6	Spectrogram 1	1	10.695330729	10.696664063	22000.000	38000.000	1.0000
7	Waveform 1	1	11.709997396	11.713997396	22000.000	38000.000	0.3333
7	Spectrogram 1	1	11.709997396	11.713997396	22000.000	38000.000	0.3333
8	Waveform 1	1	12.624664063	12.635330729	22000.000	38000.000	0.1875
8	Spectrogram 1	1	12.624664063	12.635330729	22000.000	38000.000	0.1875
9	Waveform 1	1	12.896664063	12.907997396	22000.000	38000.000	0.2353
9	Spectrogram 1	1	12.896664063	12.907997396	22000.000	38000.000	0.2353
10	Waveform 1	1	13.169330729	13.181330729	22000.000	38000.000	0.3333
10	Spectrogram 1	1	13.169330729	13.181330729	22000.000	38000.000	0.3333
11	Waveform 1	1	13.425330729	13.453330729	22000.000	38000.000	0.0952
11	Spectrogram 1	1	13.425330729	13.453330729	22000.000	38000.000	0.0952
12	Waveform 1	1	13.572664062	13.594664062	22000.000	38000.000	0.1818
12	Spectrogram 1	1	13.572664062	13.594664062	22000.000	38000.000	0.1818
13	Waveform 1	1	13.997997396	14.005997396	22000.000	38000.000	0.1667
13	Spectrogram 1	1	13.997997396	14.005997396	22000.000	38000.000	0.1667
14	Waveform 1	1	14.131997396	14.141330729	22000.000	38000.000	0.2857
14	Spectrogram 1	1	14.131997396	14.141330729	22000.000	38000.000	0.2857
15	Waveform 1	1	14.378664063	14.413330729	22000.000	38000.000	0.1923
15	Spectrogram 1	1	14.378664063	14.413330729	22000.000	38000.000	0.1923
16	Waveform 1	1	14.645997396	14.665997396	22000.000	38000.000	0.1667
16	Spectrogram 1	1	14.645997396	14.665997396	22000.000	38000.000	0.1667
17	Waveform 1	1	15.042664063	15.074664063	22000.000	38000.000	0.2292
