Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	127.431997396	127.445997396	22000.000	38000.000	0.2857
1	Spectrogram 1	1	127.431997396	127.445997396	22000.000	38000.000	0.2857
2	Waveform 1	1	127.885997396	127.892664062	22000.000	38000.000	0.4000
2	Spectrogram 1	1	127.885997396	127.892664062	22000.000	38000.000	0.4000
3	Waveform 1	1	128.123330729	128.146664062	22000.000	38000.000	0.1143
3	Spectrogram 1	1	128.123330729	128.146664062	22000.000	38000.000	0.1143
4	Waveform 1	1	128.375330729	128.419330729	22000.000	38000.000	0.1061
4	Spectrogram 1	1	128.375330729	128.419330729	22000.000	38000.000	0.1061
5	Waveform 1	1	128.853997396	128.885330729	22000.000	38000.000	0.3404
5	Spectrogram 1	1	128.853997396	128.885330729	22000.000	38000.000	0.3404
6	Waveform 1	1	129.451997396	129.493330729	22000.000	38000.000	0.4032
6	Spectrogram 1	1	129.451997396	129.493330729	22000.000	38000.000	0.4032
7	Waveform 1	1	130.033330729	130.075330729	22000.000	38000.000	0.4762
7	Spectrogram 1	1	130.033330729	130.075330729	22000.000	38000.000	0.4762
8	Waveform 1	1	130.503330729	130.533330729	22000.000	38000.000	0.1333
8	Spectrogram 1	1	130.503330729	130.533330729	22000.000	38000.000	0.1333
9	Waveform 1	1	131.220664062	131.255997396	22000.000	38000.000	0.2830
9	Spectrogram 1	1	131.220664062	131.255997396	22000.000	38000.000	0.2830
10	Waveform 1	1	131.829330729	131.853330729	22000.000	38000.000	0.3889
10	Spectrogram 1	1	131.829330729	131.853330729	22000.000	38000.000	0.3889
11	Waveform 1	1	132.434664062	132.446664062	22000.000	38000.000	0.1111
11	Spectrogram 1	1	132.434664062	132.446664062	22000.000	38000.000	0.1111
12	Waveform 1	1	133.137330729	133.157330729	22000.000	38000.000	0.5667
12	Spectrogram 1	1	133.137330729	133.157330729	22000.000	38000.000	0.5667
13	Waveform 1	1	133.380664062	133.388664062	22000.000	38000.000	0.1667
13	Spectrogram 1	1	133.380664062	133.388664062	22000.000	38000.000	0.1667
14	Waveform 1	1	133.979997396	134.001997396	22000.000	38000.000	0.2727
14	Spectrogram 1	1	133.979997396	134.001997396	22000.000	38000.000	0.2727
15	Waveform 1	1	158.720664062	158.734664063	22000.000	38000.000	0.1905
15	Spectrogram 1	1	158.720664062	158.734664063	22000.000	38000.000	0.1905
16	Waveform 1	1	297.860664063	297.885997396	22000.000	38000.000	0.1842
16	Spectrogram 1	1	297.860664063	297.885997396	22000.000	38000.000	0.1842
17	Waveform 1	1	298.541330729	298.570664062	22000.000	38000.000	0.1136
17	Spectrogram 1	1	298.541330729	298.570664062	22000.000	38000.000	0.1136
18	Waveform 1	1	336.834664062	336.853997396	22000.000	38000.000	0.1034
18	Spectrogram 1	1	336.834664062	336.853997396	22000.000	38000.000	0.1034
19	Waveform 1	1	337.990664063	338.017330729	22000.000	38000.000	0.2500
19	Spectrogram 1	1	337.990664063	338.017330729	22000.000	38000.000	0.2500
20	Waveform 1	1	338.735997396	338.751330729	22000.000	38000.000	0.2174
20	Spectrogram 1	1	338.735997396	338.751330729	22000.000	38000.000	0.2174
21	Waveform 1	1	339.961330729	339.962664062	22000.000	38000.000	1.0000
21	Spectrogram 1	1	339.961330729	339.962664062	22000.000	38000.000	1.0000
22	Waveform 1	1	357.337997396	357.344664062	22000.000	38000.000	0.2000
22	Spectrogram 1	1	357.337997396	357.344664062	22000.000	38000.000	0.2000
23	Waveform 1	1	358.029330729	358.053997396	22000.000	38000.000	0.4595
23	Spectrogram 1	1	358.029330729	358.053997396	22000.000	38000.000	0.4595
24	Waveform 1	1	358.723330729	358.749330729	22000.000	38000.000	0.1282
24	Spectrogram 1	1	358.723330729	358.749330729	22000.000	38000.000	0.1282
25	Waveform 1	1	358.969330729	359.010664062	22000.000	38000.000	0.1129
25	Spectrogram 1	1	358.969330729	359.010664062	22000.000	38000.000	0.1129
26	Waveform 1	1	359.679330729	359.715997396	22000.000	38000.000	0.2909
26	Spectrogram 1	1	359.679330729	359.715997396	22000.000	38000.000	0.2909
27	Waveform 1	1	360.265997396	360.298664062	22000.000	38000.000	0.3061
27	Spectrogram 1	1	360.265997396	360.298664062	22000.000	38000.000	0.3061
28	Waveform 1	1	361.071330729	361.081997396	22000.000	38000.000	0.1875
28	Spectrogram 1	1	361.071330729	361.081997396	22000.000	38000.000	0.1875
29	Waveform 1	1	361.544664062	361.552664063	22000.000	38000.000	0.3333
29	Spectrogram 1	1	361.544664062	361.552664063	22000.000	38000.000	0.3333
30	Waveform 1	1	362.257330729	362.273330729	22000.000	38000.000	0.1667
30	Spectrogram 1	1	362.257330729	362.273330729	22000.000	38000.000	0.1667
31	Waveform 1	1	362.850664063	362.867997396	22000.000	38000.000	0.3462
31	Spectrogram 1	1	362.850664063	362.867997396	22000.000	38000.000	0.3462
32	Waveform 1	1	437.105997396	437.111997396	22000.000	38000.000	0.3333
32	Spectrogram 1	1	437.105997396	437.111997396	22000.000	38000.000	0.3333
33	Waveform 1	1	437.915997396	437.931330729	22000.000	38000.000	0.3043
33	Spectrogram 1	1	437.915997396	437.931330729	22000.000	38000.000	0.3043
34	Waveform 1	1	468.249997396	468.251330729	22000.000	38000.000	1.0000
34	Spectrogram 1	1	468.249997396	468.251330729	22000.000	38000.000	1.0000
35	Waveform 1	1	468.877330729	468.879330729	22000.000	38000.000	1.0000
35	Spectrogram 1	1	468.877330729	468.879330729	22000.000	38000.000	1.0000
36	Waveform 1	1	470.499330729	470.503330729	22000.000	38000.000	0.5000
36	Spectrogram 1	1	470.499330729	470.503330729	22000.000	38000.000	0.5000
37	Waveform 1	1	470.750664062	470.757997396	22000.000	38000.000	0.1818
37	Spectrogram 1	1	470.750664062	470.757997396	22000.000	38000.000	0.1818
38	Waveform 1	1	550.809330729	550.810664062	22000.000	38000.000	1.0000
38	Spectrogram 1	1	550.809330729	550.810664062	22000.000	38000.000	1.0000
39	Waveform 1	1	565.988664063	565.991330729	22000.000	38000.000	0.5000
39	Spectrogram 1	1	565.988664063	565.991330729	22000.000	38000.000	0.5000
40	Waveform 1	1	1433.769997396	1433.773997396	22000.000	38000.000	0.5000
40	Spectrogram 1	1	1433.769997396	1433.773997396	22000.000	38000.000	0.5000
41	Waveform 1	1	1436.079997396	1436.083330729	22000.000	38000.000	0.4000
41	Spectrogram 1	1	1436.079997396	1436.083330729	22000.000	38000.000	0.4000
42	Waveform 1	1	1437.154664062	1437.157997396	22000.000	38000.000	1.0000
42	Spectrogram 1	1	1437.154664062	1437.157997396	22000.000	38000.000	1.0000
43	Waveform 1	1	1546.985997396	1546.999997396	22000.000	38000.000	0.1429
