Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	1589.833330729	1589.836664062	38000.000	81000.000	1.0000
1	Spectrogram 1	1	1589.833330729	1589.836664062	38000.000	81000.000	1.0000
2	Waveform 1	1	1589.927330729	1589.930664062	38000.000	81000.000	0.6000
2	Spectrogram 1	1	1589.927330729	1589.930664062	38000.000	81000.000	0.6000
3	Waveform 1	1	1590.031997396	1590.035330729	38000.000	81000.000	1.0000
3	Spectrogram 1	1	1590.031997396	1590.035330729	38000.000	81000.000	1.0000
4	Waveform 1	1	1590.125997396	1590.131997396	38000.000	81000.000	0.6667
4	Spectrogram 1	1	1590.125997396	1590.131997396	38000.000	81000.000	0.6667
5	Waveform 1	1	1590.228664063	1590.236664063	38000.000	81000.000	0.5000
5	Spectrogram 1	1	1590.228664063	1590.236664063	38000.000	81000.000	0.5000
6	Waveform 1	1	1590.323330729	1590.327997396	38000.000	81000.000	0.8571
6	Spectrogram 1	1	1590.323330729	1590.327997396	38000.000	81000.000	0.8571
7	Waveform 1	1	1590.417997396	1590.421997396	38000.000	81000.000	0.5000
7	Spectrogram 1	1	1590.417997396	1590.421997396	38000.000	81000.000	0.5000
8	Waveform 1	1	1590.510664062	1590.519330729	38000.000	81000.000	0.8462
8	Spectrogram 1	1	1590.510664062	1590.519330729	38000.000	81000.000	0.8462
9	Waveform 1	1	1590.609997396	1590.625330729	38000.000	81000.000	0.7391
9	Spectrogram 1	1	1590.609997396	1590.625330729	38000.000	81000.000	0.7391
10	Waveform 1	1	1590.709997396	1590.717997396	38000.000	81000.000	0.9167
10	Spectrogram 1	1	1590.709997396	1590.717997396	38000.000	81000.000	0.9167
11	Waveform 1	1	1590.803330729	1590.821330729	38000.000	81000.000	0.6667
11	Spectrogram 1	1	1590.803330729	1590.821330729	38000.000	81000.000	0.6667
12	Waveform 1	1	1590.905997396	1590.923997396	38000.000	81000.000	0.7407
12	Spectrogram 1	1	1590.905997396	1590.923997396	38000.000	81000.000	0.7407
13	Waveform 1	1	1591.001330729	1591.021997396	38000.000	81000.000	0.6774
13	Spectrogram 1	1	1591.001330729	1591.021997396	38000.000	81000.000	0.6774
14	Waveform 1	1	1591.083330729	1591.103997396	38000.000	81000.000	0.7097
14	Spectrogram 1	1	1591.083330729	1591.103997396	38000.000	81000.000	0.7097
15	Waveform 1	1	1591.189997396	1591.211997396	38000.000	81000.000	0.5758
15	Spectrogram 1	1	1591.189997396	1591.211997396	38000.000	81000.000	0.5758
16	Waveform 1	1	1591.291997396	1591.310664062	38000.000	81000.000	0.7143
16	Spectrogram 1	1	1591.291997396	1591.310664062	38000.000	81000.000	0.7143
17	Waveform 1	1	1591.369997396	1591.382664062	38000.000	81000.000	0.5263
17	Spectrogram 1	1	1591.369997396	1591.382664062	38000.000	81000.000	0.5263
18	Waveform 1	1	1591.436664062	1591.451997396	38000.000	81000.000	0.6522
18	Spectrogram 1	1	1591.436664062	1591.451997396	38000.000	81000.000	0.6522
19	Waveform 1	1	1591.509997396	1591.519330729	38000.000	81000.000	0.8571
19	Spectrogram 1	1	1591.509997396	1591.519330729	38000.000	81000.000	0.8571
20	Waveform 1	1	1591.603330729	1591.617997396	38000.000	81000.000	0.5455
20	Spectrogram 1	1	1591.603330729	1591.617997396	38000.000	81000.000	0.5455
21	Waveform 1	1	1591.703330729	1591.711997396	38000.000	81000.000	0.4615
21	Spectrogram 1	1	1591.703330729	1591.711997396	38000.000	81000.000	0.4615
22	Waveform 1	1	1591.765330729	1591.769330729	38000.000	81000.000	1.0000
22	Spectrogram 1	1	1591.765330729	1591.769330729	38000.000	81000.000	1.0000
23	Waveform 1	1	1591.887997396	1591.903330729	38000.000	81000.000	0.5217
23	Spectrogram 1	1	1591.887997396	1591.903330729	38000.000	81000.000	0.5217
24	Waveform 1	1	1591.986664063	1591.992664062	38000.000	81000.000	0.5556
24	Spectrogram 1	1	1591.986664063	1591.992664062	38000.000	81000.000	0.5556
25	Waveform 1	1	1592.079997396	1592.090664062	38000.000	81000.000	0.7500
25	Spectrogram 1	1	1592.079997396	1592.090664062	38000.000	81000.000	0.7500
26	Waveform 1	1	1592.176664062	1592.187330729	38000.000	81000.000	0.7500
26	Spectrogram 1	1	1592.176664062	1592.187330729	38000.000	81000.000	0.7500
27	Waveform 1	1	1592.263330729	1592.280664062	38000.000	81000.000	0.7308
27	Spectrogram 1	1	1592.263330729	1592.280664062	38000.000	81000.000	0.7308
28	Waveform 1	1	1592.362664063	1592.366664062	38000.000	81000.000	0.3333
28	Spectrogram 1	1	1592.362664063	1592.366664062	38000.000	81000.000	0.3333
29	Waveform 1	1	1592.447330729	1592.451997396	38000.000	81000.000	0.4286
29	Spectrogram 1	1	1592.447330729	1592.451997396	38000.000	81000.000	0.4286
30	Waveform 1	1	1592.543997396	1592.552664062	38000.000	81000.000	0.6154
30	Spectrogram 1	1	1592.543997396	1592.552664062	38000.000	81000.000	0.6154
31	Waveform 1	1	1592.731330729	1592.742664062	38000.000	81000.000	0.4706
31	Spectrogram 1	1	1592.731330729	1592.742664062	38000.000	81000.000	0.4706
32	Waveform 1	1	1593.057997396	1593.061330729	38000.000	81000.000	0.8000
32	Spectrogram 1	1	1593.057997396	1593.061330729	38000.000	81000.000	0.8000
33	Waveform 1	1	1593.139997396	1593.143330729	38000.000	81000.000	0.4000
33	Spectrogram 1	1	1593.139997396	1593.143330729	38000.000	81000.000	0.4000
34	Waveform 1	1	1593.327997396	1593.329997396	38000.000	81000.000	1.0000
34	Spectrogram 1	1	1593.327997396	1593.329997396	38000.000	81000.000	1.0000
35	Waveform 1	1	1719.382664062	1719.384664062	38000.000	81000.000	1.0000
35	Spectrogram 1	1	1719.382664062	1719.384664062	38000.000	81000.000	1.0000
36	Waveform 1	1	1719.465330729	1719.466664062	38000.000	81000.000	1.0000
36	Spectrogram 1	1	1719.465330729	1719.466664062	38000.000	81000.000	1.0000
