Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	1465.775997396	1465.777997396	38000.000	81000.000	1.0000
1	Spectrogram 1	1	1465.775997396	1465.777997396	38000.000	81000.000	1.0000
2	Waveform 1	1	1465.971997396	1465.974664062	38000.000	81000.000	0.7500
2	Spectrogram 1	1	1465.971997396	1465.974664062	38000.000	81000.000	0.7500
3	Waveform 1	1	1466.061997396	1466.063330729	38000.000	81000.000	1.0000
3	Spectrogram 1	1	1466.061997396	1466.063330729	38000.000	81000.000	1.0000
4	Waveform 1	1	1466.151330729	1466.153330729	38000.000	81000.000	1.0000
4	Spectrogram 1	1	1466.151330729	1466.153330729	38000.000	81000.000	1.0000
5	Waveform 1	1	1466.243330729	1466.244664062	38000.000	81000.000	1.0000
5	Spectrogram 1	1	1466.243330729	1466.244664062	38000.000	81000.000	1.0000
6	Waveform 1	1	1466.323997396	1466.325997396	38000.000	81000.000	1.0000
6	Spectrogram 1	1	1466.323997396	1466.325997396	38000.000	81000.000	1.0000
7	Waveform 1	1	1466.379330729	1466.381330729	38000.000	81000.000	1.0000
7	Spectrogram 1	1	1466.379330729	1466.381330729	38000.000	81000.000	1.0000
8	Waveform 1	1	1467.479997396	1467.481330729	38000.000	81000.000	1.0000
8	Spectrogram 1	1	1467.479997396	1467.481330729	38000.000	81000.000	1.0000
9	Waveform 1	1	1467.559997396	1467.561330729	38000.000	81000.000	1.0000
9	Spectrogram 1	1	1467.559997396	1467.561330729	38000.000	81000.000	1.0000
10	Waveform 1	1	1467.641330729	1467.642664062	38000.000	81000.000	1.0000
10	Spectrogram 1	1	1467.641330729	1467.642664062	38000.000	81000.000	1.0000
11	Waveform 1	1	1467.725330729	1467.726664063	38000.000	81000.000	1.0000
11	Spectrogram 1	1	1467.725330729	1467.726664063	38000.000	81000.000	1.0000
12	Waveform 1	1	1467.810664062	1467.811997396	38000.000	81000.000	1.0000
12	Spectrogram 1	1	1467.810664062	1467.811997396	38000.000	81000.000	1.0000
13	Waveform 1	1	1467.894664062	1467.897997396	38000.000	81000.000	1.0000
13	Spectrogram 1	1	1467.894664062	1467.897997396	38000.000	81000.000	1.0000
14	Waveform 1	1	1467.981330729	1467.985330729	38000.000	81000.000	1.0000
14	Spectrogram 1	1	1467.981330729	1467.985330729	38000.000	81000.000	1.0000
15	Waveform 1	1	1468.158664062	1468.161330729	38000.000	81000.000	0.5000
15	Spectrogram 1	1	1468.158664062	1468.161330729	38000.000	81000.000	0.5000
16	Waveform 1	1	1468.341330729	1468.344664062	38000.000	81000.000	1.0000
16	Spectrogram 1	1	1468.341330729	1468.344664062	38000.000	81000.000	1.0000
17	Waveform 1	1	1469.993330729	1469.996664063	38000.000	81000.000	1.0000
17	Spectrogram 1	1	1469.993330729	1469.996664063	38000.000	81000.000	1.0000
18	Waveform 1	1	1470.159997396	1470.164664062	38000.000	81000.000	0.8571
18	Spectrogram 1	1	1470.159997396	1470.164664062	38000.000	81000.000	0.8571
19	Waveform 1	1	1470.332664063	1470.335997396	38000.000	81000.000	0.8000
19	Spectrogram 1	1	1470.332664063	1470.335997396	38000.000	81000.000	0.8000
