Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	0.334664063	0.336664063	22000.000	38000.000	1.0000
1	Spectrogram 1	1	0.334664063	0.336664063	22000.000	38000.000	1.0000
2	Waveform 1	1	2.257330729	2.259330729	22000.000	38000.000	1.0000
2	Spectrogram 1	1	2.257330729	2.259330729	22000.000	38000.000	1.0000
3	Waveform 1	1	2.850664062	2.934664063	22000.000	38000.000	0.1429
3	Spectrogram 1	1	2.850664062	2.934664063	22000.000	38000.000	0.1429
4	Waveform 1	1	3.127997396	3.143997396	22000.000	38000.000	0.2083
4	Spectrogram 1	1	3.127997396	3.143997396	22000.000	38000.000	0.2083
5	Waveform 1	1	3.567997396	3.630664062	22000.000	38000.000	0.2021
5	Spectrogram 1	1	3.567997396	3.630664062	22000.000	38000.000	0.2021
6	Waveform 1	1	5.289997396	5.292664063	22000.000	38000.000	0.7500
6	Spectrogram 1	1	5.289997396	5.292664063	22000.000	38000.000	0.7500
7	Waveform 1	1	8.949997396	8.951330729	22000.000	38000.000	1.0000
7	Spectrogram 1	1	8.949997396	8.951330729	22000.000	38000.000	1.0000
8	Waveform 1	1	9.669997396	9.682664063	22000.000	38000.000	0.4737
8	Spectrogram 1	1	9.669997396	9.682664063	22000.000	38000.000	0.4737
9	Waveform 1	1	10.195997396	10.198664063	22000.000	38000.000	1.0000
9	Spectrogram 1	1	10.195997396	10.198664063	22000.000	38000.000	1.0000
10	Waveform 1	1	10.707997396	10.725997396	22000.000	38000.000	0.4444
10	Spectrogram 1	1	10.707997396	10.725997396	22000.000	38000.000	0.4444
11	Waveform 1	1	11.465997396	11.487330729	22000.000	38000.000	0.3438
11	Spectrogram 1	1	11.465997396	11.487330729	22000.000	38000.000	0.3438
12	Waveform 1	1	12.323997396	12.341997396	22000.000	38000.000	0.2963
12	Spectrogram 1	1	12.323997396	12.341997396	22000.000	38000.000	0.2963
13	Waveform 1	1	12.785997396	12.800664063	22000.000	38000.000	0.3636
13	Spectrogram 1	1	12.785997396	12.800664063	22000.000	38000.000	0.3636
14	Waveform 1	1	29.902664063	29.915330729	22000.000	38000.000	0.2632
14	Spectrogram 1	1	29.902664063	29.915330729	22000.000	38000.000	0.2632
15	Waveform 1	1	30.984664063	30.997330729	22000.000	38000.000	0.2105
15	Spectrogram 1	1	30.984664063	30.997330729	22000.000	38000.000	0.2105
16	Waveform 1	1	33.129330729	33.154664063	22000.000	38000.000	0.1579
