Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	0.053330729	0.057330729	38000.000	81000.000	0.6667
1	Spectrogram 1	1	0.053330729	0.057330729	38000.000	81000.000	0.6667
2	Waveform 1	1	0.146664062	0.147997396	38000.000	81000.000	1.0000
2	Spectrogram 1	1	0.146664062	0.147997396	38000.000	81000.000	1.0000
3	Waveform 1	1	0.239997396	0.242664062	38000.000	81000.000	1.0000
3	Spectrogram 1	1	0.239997396	0.242664062	38000.000	81000.000	1.0000
4	Waveform 1	1	0.331997396	0.335330729	38000.000	81000.000	1.0000
4	Spectrogram 1	1	0.331997396	0.335330729	38000.000	81000.000	1.0000
5	Waveform 1	1	0.428664062	0.433330729	38000.000	81000.000	0.7143
5	Spectrogram 1	1	0.428664062	0.433330729	38000.000	81000.000	0.7143
6	Waveform 1	1	0.521997396	0.526664062	38000.000	81000.000	0.5714
6	Spectrogram 1	1	0.521997396	0.526664062	38000.000	81000.000	0.5714
7	Waveform 1	1	0.608664062	0.613330729	38000.000	81000.000	0.7143
7	Spectrogram 1	1	0.608664062	0.613330729	38000.000	81000.000	0.7143
8	Waveform 1	1	0.705330729	0.709997396	38000.000	81000.000	0.7143
8	Spectrogram 1	1	0.705330729	0.709997396	38000.000	81000.000	0.7143
9	Waveform 1	1	0.803330729	0.810664063	38000.000	81000.000	0.6364
9	Spectrogram 1	1	0.803330729	0.810664063	38000.000	81000.000	0.6364
10	Waveform 1	1	0.903330729	0.909330729	38000.000	81000.000	0.5556
10	Spectrogram 1	1	0.903330729	0.909330729	38000.000	81000.000	0.5556
11	Waveform 1	1	1.002664063	1.009997396	38000.000	81000.000	0.7273
11	Spectrogram 1	1	1.002664063	1.009997396	38000.000	81000.000	0.7273
12	Waveform 1	1	1.137997396	1.144664062	38000.000	81000.000	0.9000
12	Spectrogram 1	1	1.137997396	1.144664062	38000.000	81000.000	0.9000
13	Waveform 1	1	1.225330729	1.235997396	38000.000	81000.000	0.6875
13	Spectrogram 1	1	1.225330729	1.235997396	38000.000	81000.000	0.6875
14	Waveform 1	1	1.322664063	1.333997396	38000.000	81000.000	0.6471
14	Spectrogram 1	1	1.322664063	1.333997396	38000.000	81000.000	0.6471
15	Waveform 1	1	1.421997396	1.430664062	38000.000	81000.000	0.8462
15	Spectrogram 1	1	1.421997396	1.430664062	38000.000	81000.000	0.8462
16	Waveform 1	1	1.521330729	1.537997396	38000.000	81000.000	0.4000
16	Spectrogram 1	1	1.521330729	1.537997396	38000.000	81000.000	0.4000
17	Waveform 1	1	1.616664063	1.629997396	38000.000	81000.000	0.7500
17	Spectrogram 1	1	1.616664063	1.629997396	38000.000	81000.000	0.7500
18	Waveform 1	1	1.712664063	1.731330729	38000.000	81000.000	0.7857
18	Spectrogram 1	1	1.712664063	1.731330729	38000.000	81000.000	0.7857
19	Waveform 1	1	1.807997396	1.823330729	38000.000	81000.000	0.7826
19	Spectrogram 1	1	1.807997396	1.823330729	38000.000	81000.000	0.7826
