Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	793.823330729	793.825330729	22000.000	38000.000	1.0000
1	Spectrogram 1	1	793.823330729	793.825330729	22000.000	38000.000	1.0000
2	Waveform 1	1	794.769997396	794.771330729	22000.000	38000.000	1.0000
2	Spectrogram 1	1	794.769997396	794.771330729	22000.000	38000.000	1.0000
3	Waveform 1	1	1459.315997396	1459.321997396	22000.000	38000.000	0.3333
3	Spectrogram 1	1	1459.315997396	1459.321997396	22000.000	38000.000	0.3333
4	Waveform 1	1	1459.490664062	1459.497997396	22000.000	38000.000	0.1818
4	Spectrogram 1	1	1459.490664062	1459.497997396	22000.000	38000.000	0.1818
5	Waveform 1	1	1459.755330729	1459.761330729	22000.000	38000.000	0.2222
5	Spectrogram 1	1	1459.755330729	1459.761330729	22000.000	38000.000	0.2222
6	Waveform 1	1	1500.005330729	1500.023997396	22000.000	38000.000	0.3214
6	Spectrogram 1	1	1500.005330729	1500.023997396	22000.000	38000.000	0.3214
