Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	608.670664063	608.671997396	38000.000	81000.000	1.0000
1	Spectrogram 1	1	608.670664063	608.671997396	38000.000	81000.000	1.0000
2	Waveform 1	1	627.818664063	627.819997396	38000.000	81000.000	1.0000
2	Spectrogram 1	1	627.818664063	627.819997396	38000.000	81000.000	1.0000
3	Waveform 1	1	628.494664063	628.496664063	38000.000	81000.000	1.0000
3	Spectrogram 1	1	628.494664063	628.496664063	38000.000	81000.000	1.0000
4	Waveform 1	1	628.678664063	628.679997396	38000.000	81000.000	1.0000
4	Spectrogram 1	1	628.678664063	628.679997396	38000.000	81000.000	1.0000
5	Waveform 1	1	628.998664063	629.001997396	38000.000	81000.000	0.6000
5	Spectrogram 1	1	628.998664063	629.001997396	38000.000	81000.000	0.6000
6	Waveform 1	1	629.933330729	629.934664063	38000.000	81000.000	1.0000
6	Spectrogram 1	1	629.933330729	629.934664063	38000.000	81000.000	1.0000
7	Waveform 1	1	630.005997396	630.010664063	38000.000	81000.000	0.4286
7	Spectrogram 1	1	630.005997396	630.010664063	38000.000	81000.000	0.4286
8	Waveform 1	1	630.077330729	630.079330729	38000.000	81000.000	1.0000
8	Spectrogram 1	1	630.077330729	630.079330729	38000.000	81000.000	1.0000
9	Waveform 1	1	630.162664063	630.164664063	38000.000	81000.000	0.6667
9	Spectrogram 1	1	630.162664063	630.164664063	38000.000	81000.000	0.6667
10	Waveform 1	1	630.244664063	630.246664063	38000.000	81000.000	1.0000
10	Spectrogram 1	1	630.244664063	630.246664063	38000.000	81000.000	1.0000
11	Waveform 1	1	630.384664063	630.387330729	38000.000	81000.000	0.7500
11	Spectrogram 1	1	630.384664063	630.387330729	38000.000	81000.000	0.7500
12	Waveform 1	1	630.461997396	630.463997396	38000.000	81000.000	1.0000
12	Spectrogram 1	1	630.461997396	630.463997396	38000.000	81000.000	1.0000
13	Waveform 1	1	630.682664063	630.684664063	38000.000	81000.000	1.0000
13	Spectrogram 1	1	630.682664063	630.684664063	38000.000	81000.000	1.0000
14	Waveform 1	1	630.749330729	630.750664063	38000.000	81000.000	1.0000
14	Spectrogram 1	1	630.749330729	630.750664063	38000.000	81000.000	1.0000
15	Waveform 1	1	630.879997396	630.881997396	38000.000	81000.000	1.0000
15	Spectrogram 1	1	630.879997396	630.881997396	38000.000	81000.000	1.0000
16	Waveform 1	1	630.949330729	630.950664063	38000.000	81000.000	1.0000
16	Spectrogram 1	1	630.949330729	630.950664063	38000.000	81000.000	1.0000
17	Waveform 1	1	632.033330729	632.035997396	38000.000	81000.000	0.5000
17	Spectrogram 1	1	632.033330729	632.035997396	38000.000	81000.000	0.5000
