Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	501.001330729	501.011330729	22000.000	38000.000	0.1333
1	Spectrogram 1	1	501.001330729	501.011330729	22000.000	38000.000	0.1333
2	Waveform 1	1	501.569997396	501.575330729	22000.000	38000.000	0.2500
2	Spectrogram 1	1	501.569997396	501.575330729	22000.000	38000.000	0.2500
3	Waveform 1	1	503.278664063	503.297330729	22000.000	38000.000	0.1071
3	Spectrogram 1	1	503.278664063	503.297330729	22000.000	38000.000	0.1071
4	Waveform 1	1	503.848664063	503.865330729	22000.000	38000.000	0.0800
4	Spectrogram 1	1	503.848664063	503.865330729	22000.000	38000.000	0.0800
5	Waveform 1	1	504.119997396	504.125997396	22000.000	38000.000	0.4444
5	Spectrogram 1	1	504.119997396	504.125997396	22000.000	38000.000	0.4444
6	Waveform 1	1	504.944664063	504.971997396	22000.000	38000.000	0.1463
6	Spectrogram 1	1	504.944664063	504.971997396	22000.000	38000.000	0.1463
7	Waveform 1	1	505.661330729	505.663997396	22000.000	38000.000	0.5000
7	Spectrogram 1	1	505.661330729	505.663997396	22000.000	38000.000	0.5000
8	Waveform 1	1	505.937997396	505.948664062	22000.000	38000.000	0.1875
8	Spectrogram 1	1	505.937997396	505.948664062	22000.000	38000.000	0.1875
9	Waveform 1	1	506.219997396	506.225330729	22000.000	38000.000	0.3750
9	Spectrogram 1	1	506.219997396	506.225330729	22000.000	38000.000	0.3750
10	Waveform 1	1	507.501997396	507.508664062	22000.000	38000.000	0.2000
10	Spectrogram 1	1	507.501997396	507.508664062	22000.000	38000.000	0.2000
11	Waveform 1	1	508.633330729	508.642664062	22000.000	38000.000	0.4286
11	Spectrogram 1	1	508.633330729	508.642664062	22000.000	38000.000	0.4286
12	Waveform 1	1	1030.560664062	1030.563330729	22000.000	38000.000	0.5000
12	Spectrogram 1	1	1030.560664062	1030.563330729	22000.000	38000.000	0.5000
13	Waveform 1	1	1032.088664062	1032.097330729	22000.000	38000.000	0.3077
