Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	1243.676670000	1243.678718000	38000.000	81000.000	1.0000
1	Spectrogram 1	1	1243.676670000	1243.678718000	38000.000	81000.000	1.0000
2	Waveform 1	1	1243.752446000	1243.753470000	38000.000	81000.000	1.0000
2	Spectrogram 1	1	1243.752446000	1243.753470000	38000.000	81000.000	1.0000
3	Waveform 1	1	1243.860990000	1243.862526000	38000.000	81000.000	1.0000
3	Spectrogram 1	1	1243.860990000	1243.862526000	38000.000	81000.000	1.0000
4	Waveform 1	1	1243.927038000	1243.928062000	38000.000	81000.000	1.0000
4	Spectrogram 1	1	1243.927038000	1243.928062000	38000.000	81000.000	1.0000
5	Waveform 1	1	1243.993086000	1243.994622000	38000.000	81000.000	1.0000
5	Spectrogram 1	1	1243.993086000	1243.994622000	38000.000	81000.000	1.0000
6	Waveform 1	1	1244.060670000	1244.062206000	38000.000	81000.000	1.0000
6	Spectrogram 1	1	1244.060670000	1244.062206000	38000.000	81000.000	1.0000
7	Waveform 1	1	1244.134398000	1244.135934000	38000.000	81000.000	1.0000
7	Spectrogram 1	1	1244.134398000	1244.135934000	38000.000	81000.000	1.0000
8	Waveform 1	1	1244.184574000	1244.185598000	38000.000	81000.000	1.0000
8	Spectrogram 1	1	1244.184574000	1244.185598000	38000.000	81000.000	1.0000
9	Waveform 1	1	1244.234750000	1244.235774000	38000.000	81000.000	1.0000
9	Spectrogram 1	1	1244.234750000	1244.235774000	38000.000	81000.000	1.0000
10	Waveform 1	1	1244.274174000	1244.276222000	38000.000	81000.000	1.0000
10	Spectrogram 1	1	1244.274174000	1244.276222000	38000.000	81000.000	1.0000
11	Waveform 1	1	1244.317182000	1244.320766000	38000.000	81000.000	1.0000
11	Spectrogram 1	1	1244.317182000	1244.320766000	38000.000	81000.000	1.0000
12	Waveform 1	1	1244.515326000	1244.516350000	38000.000	81000.000	1.0000
