Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	396.493330729	396.499330729	38000.000	81000.000	0.4444
1	Spectrogram 1	1	396.493330729	396.499330729	38000.000	81000.000	0.4444
2	Waveform 1	1	396.577330729	396.578664062	38000.000	81000.000	1.0000
2	Spectrogram 1	1	396.577330729	396.578664062	38000.000	81000.000	1.0000
3	Waveform 1	1	396.652664062	396.658664063	38000.000	81000.000	0.4444
3	Spectrogram 1	1	396.652664062	396.658664063	38000.000	81000.000	0.4444
4	Waveform 1	1	396.732664063	396.737997396	38000.000	81000.000	0.3750
4	Spectrogram 1	1	396.732664063	396.737997396	38000.000	81000.000	0.3750
5	Waveform 1	1	396.821997396	396.833997396	38000.000	81000.000	0.3333
5	Spectrogram 1	1	396.821997396	396.833997396	38000.000	81000.000	0.3333
6	Waveform 1	1	396.996664062	397.001997396	38000.000	81000.000	0.2500
6	Spectrogram 1	1	396.996664062	397.001997396	38000.000	81000.000	0.2500
7	Waveform 1	1	397.101330729	397.109330729	38000.000	81000.000	0.3333
7	Spectrogram 1	1	397.101330729	397.109330729	38000.000	81000.000	0.3333
8	Waveform 1	1	397.393330729	397.396664063	38000.000	81000.000	1.0000
8	Spectrogram 1	1	397.393330729	397.396664063	38000.000	81000.000	1.0000
9	Waveform 1	1	397.640664062	397.645997396	38000.000	81000.000	0.8750
9	Spectrogram 1	1	397.640664062	397.645997396	38000.000	81000.000	0.8750
10	Waveform 1	1	397.707330729	397.714664062	38000.000	81000.000	0.8182
10	Spectrogram 1	1	397.707330729	397.714664062	38000.000	81000.000	0.8182
11	Waveform 1	1	397.783330729	397.788664063	38000.000	81000.000	0.3750
11	Spectrogram 1	1	397.783330729	397.788664063	38000.000	81000.000	0.3750
12	Waveform 1	1	397.877997396	397.881997396	38000.000	81000.000	0.3333
12	Spectrogram 1	1	397.877997396	397.881997396	38000.000	81000.000	0.3333
13	Waveform 1	1	397.957997396	397.959997396	38000.000	81000.000	0.6667
13	Spectrogram 1	1	397.957997396	397.959997396	38000.000	81000.000	0.6667
14	Waveform 1	1	398.029330729	398.035997396	38000.000	81000.000	0.8000
14	Spectrogram 1	1	398.029330729	398.035997396	38000.000	81000.000	0.8000
15	Waveform 1	1	398.097330729	398.100664063	38000.000	81000.000	0.4000
15	Spectrogram 1	1	398.097330729	398.100664063	38000.000	81000.000	0.4000
16	Waveform 1	1	398.176664062	398.181997396	38000.000	81000.000	0.7500
16	Spectrogram 1	1	398.176664062	398.181997396	38000.000	81000.000	0.7500
17	Waveform 1	1	398.249330729	398.255997396	38000.000	81000.000	0.4000
17	Spectrogram 1	1	398.249330729	398.255997396	38000.000	81000.000	0.4000
18	Waveform 1	1	398.312664063	398.316664062	38000.000	81000.000	0.5000
18	Spectrogram 1	1	398.312664063	398.316664062	38000.000	81000.000	0.5000
19	Waveform 1	1	398.365330729	398.369997396	38000.000	81000.000	0.7143
19	Spectrogram 1	1	398.365330729	398.369997396	38000.000	81000.000	0.7143
20	Waveform 1	1	398.427997396	398.438664062	38000.000	81000.000	0.6875
20	Spectrogram 1	1	398.427997396	398.438664062	38000.000	81000.000	0.6875
21	Waveform 1	1	398.594664062	398.597997396	38000.000	81000.000	0.8000
21	Spectrogram 1	1	398.594664062	398.597997396	38000.000	81000.000	0.8000
22	Waveform 1	1	398.666664062	398.670664063	38000.000	81000.000	0.6667
22	Spectrogram 1	1	398.666664062	398.670664063	38000.000	81000.000	0.6667
23	Waveform 1	1	398.749330729	398.756664062	38000.000	81000.000	0.6364
23	Spectrogram 1	1	398.749330729	398.756664062	38000.000	81000.000	0.6364
24	Waveform 1	1	398.918664062	398.927997396	38000.000	81000.000	0.5000
24	Spectrogram 1	1	398.918664062	398.927997396	38000.000	81000.000	0.5000
25	Waveform 1	1	398.995330729	398.999997396	38000.000	81000.000	0.7143
25	Spectrogram 1	1	398.995330729	398.999997396	38000.000	81000.000	0.7143
26	Waveform 1	1	399.099997396	399.113330729	38000.000	81000.000	0.6500
26	Spectrogram 1	1	399.099997396	399.113330729	38000.000	81000.000	0.6500
27	Waveform 1	1	399.161330729	399.175997396	38000.000	81000.000	0.5455
27	Spectrogram 1	1	399.161330729	399.175997396	38000.000	81000.000	0.5455
28	Waveform 1	1	399.239330729	399.252664063	38000.000	81000.000	0.6000
28	Spectrogram 1	1	399.239330729	399.252664063	38000.000	81000.000	0.6000
29	Waveform 1	1	399.316664062	399.329997396	38000.000	81000.000	0.5500
29	Spectrogram 1	1	399.316664062	399.329997396	38000.000	81000.000	0.5500
30	Waveform 1	1	399.389997396	399.405330729	38000.000	81000.000	0.6522
30	Spectrogram 1	1	399.389997396	399.405330729	38000.000	81000.000	0.6522
31	Waveform 1	1	399.458664063	399.470664063	38000.000	81000.000	0.6111
31	Spectrogram 1	1	399.458664063	399.470664063	38000.000	81000.000	0.6111
32	Waveform 1	1	399.538664063	399.553330729	38000.000	81000.000	0.4545
32	Spectrogram 1	1	399.538664063	399.553330729	38000.000	81000.000	0.4545
33	Waveform 1	1	399.605997396	399.621997396	38000.000	81000.000	0.3750
33	Spectrogram 1	1	399.605997396	399.621997396	38000.000	81000.000	0.3750
34	Waveform 1	1	399.687997396	399.703330729	38000.000	81000.000	0.5652
34	Spectrogram 1	1	399.687997396	399.703330729	38000.000	81000.000	0.5652
35	Waveform 1	1	399.751997396	399.768664062	38000.000	81000.000	0.6800
35	Spectrogram 1	1	399.751997396	399.768664062	38000.000	81000.000	0.6800
36	Waveform 1	1	399.823997396	399.835997396	38000.000	81000.000	0.6667
36	Spectrogram 1	1	399.823997396	399.835997396	38000.000	81000.000	0.6667
37	Waveform 1	1	399.875330729	399.881997396	38000.000	81000.000	0.8000
37	Spectrogram 1	1	399.875330729	399.881997396	38000.000	81000.000	0.8000
38	Waveform 1	1	399.933330729	399.939997396	38000.000	81000.000	0.9000
38	Spectrogram 1	1	399.933330729	399.939997396	38000.000	81000.000	0.9000
39	Waveform 1	1	399.991997396	399.999330729	38000.000	81000.000	0.8182
39	Spectrogram 1	1	399.991997396	399.999330729	38000.000	81000.000	0.8182
40	Waveform 1	1	400.044664062	400.051997396	38000.000	81000.000	0.6364
40	Spectrogram 1	1	400.044664062	400.051997396	38000.000	81000.000	0.6364
41	Waveform 1	1	400.099997396	400.107330729	38000.000	81000.000	0.3636
41	Spectrogram 1	1	400.099997396	400.107330729	38000.000	81000.000	0.3636
42	Waveform 1	1	400.165997396	400.171330729	38000.000	81000.000	0.6250
42	Spectrogram 1	1	400.165997396	400.171330729	38000.000	81000.000	0.6250
43	Waveform 1	1	400.254664063	400.260664062	38000.000	81000.000	0.7778
43	Spectrogram 1	1	400.254664063	400.260664062	38000.000	81000.000	0.7778
44	Waveform 1	1	400.367997396	400.373997396	38000.000	81000.000	0.3333
44	Spectrogram 1	1	400.367997396	400.373997396	38000.000	81000.000	0.3333
45	Waveform 1	1	400.493997396	400.499997396	38000.000	81000.000	0.2222
45	Spectrogram 1	1	400.493997396	400.499997396	38000.000	81000.000	0.2222
46	Waveform 1	1	400.556664062	400.565330729	38000.000	81000.000	0.6154
46	Spectrogram 1	1	400.556664062	400.565330729	38000.000	81000.000	0.6154
47	Waveform 1	1	400.607997396	400.613997396	38000.000	81000.000	0.4444
47	Spectrogram 1	1	400.607997396	400.613997396	38000.000	81000.000	0.4444
48	Waveform 1	1	400.707330729	400.715997396	38000.000	81000.000	0.3846
48	Spectrogram 1	1	400.707330729	400.715997396	38000.000	81000.000	0.3846
49	Waveform 1	1	400.791330729	400.792664062	38000.000	81000.000	1.0000
49	Spectrogram 1	1	400.791330729	400.792664062	38000.000	81000.000	1.0000
50	Waveform 1	1	400.867330729	400.876664062	38000.000	81000.000	0.6429
50	Spectrogram 1	1	400.867330729	400.876664062	38000.000	81000.000	0.6429
51	Waveform 1	1	400.949997396	400.954664063	38000.000	81000.000	0.2857
51	Spectrogram 1	1	400.949997396	400.954664063	38000.000	81000.000	0.2857
52	Waveform 1	1	401.032664062	401.039330729	38000.000	81000.000	0.4000
52	Spectrogram 1	1	401.032664062	401.039330729	38000.000	81000.000	0.4000
53	Waveform 1	1	401.114664062	401.121330729	38000.000	81000.000	0.5000
53	Spectrogram 1	1	401.114664062	401.121330729	38000.000	81000.000	0.5000
54	Waveform 1	1	401.199330729	401.213330729	38000.000	81000.000	0.4762
54	Spectrogram 1	1	401.199330729	401.213330729	38000.000	81000.000	0.4762
55	Waveform 1	1	401.285330729	401.290664063	38000.000	81000.000	0.5000
55	Spectrogram 1	1	401.285330729	401.290664063	38000.000	81000.000	0.5000
56	Waveform 1	1	401.386664063	401.399330729	38000.000	81000.000	0.5263
56	Spectrogram 1	1	401.386664063	401.399330729	38000.000	81000.000	0.5263
57	Waveform 1	1	401.457997396	401.469330729	38000.000	81000.000	0.5294
57	Spectrogram 1	1	401.457997396	401.469330729	38000.000	81000.000	0.5294
58	Waveform 1	1	401.537997396	401.548664062	38000.000	81000.000	0.6250
58	Spectrogram 1	1	401.537997396	401.548664062	38000.000	81000.000	0.6250
59	Waveform 1	1	401.597997396	401.607330729	38000.000	81000.000	0.7857
59	Spectrogram 1	1	401.597997396	401.607330729	38000.000	81000.000	0.7857
60	Waveform 1	1	401.709997396	401.724664062	38000.000	81000.000	0.5909
60	Spectrogram 1	1	401.709997396	401.724664062	38000.000	81000.000	0.5909
61	Waveform 1	1	401.793330729	401.811330729	38000.000	81000.000	0.2963
61	Spectrogram 1	1	401.793330729	401.811330729	38000.000	81000.000	0.2963
62	Waveform 1	1	401.861330729	401.880664062	38000.000	81000.000	0.5517
62	Spectrogram 1	1	401.861330729	401.880664062	38000.000	81000.000	0.5517
63	Waveform 1	1	401.979997396	401.997330729	38000.000	81000.000	0.3462
63	Spectrogram 1	1	401.979997396	401.997330729	38000.000	81000.000	0.3462
64	Waveform 1	1	402.043997396	402.051330729	38000.000	81000.000	0.7273
64	Spectrogram 1	1	402.043997396	402.051330729	38000.000	81000.000	0.7273
65	Waveform 1	1	402.120664062	402.135330729	38000.000	81000.000	0.5000
65	Spectrogram 1	1	402.120664062	402.135330729	38000.000	81000.000	0.5000
66	Waveform 1	1	402.197330729	402.207997396	38000.000	81000.000	0.5625
66	Spectrogram 1	1	402.197330729	402.207997396	38000.000	81000.000	0.5625
67	Waveform 1	1	402.262664062	402.277330729	38000.000	81000.000	0.4091
67	Spectrogram 1	1	402.262664062	402.277330729	38000.000	81000.000	0.4091
68	Waveform 1	1	402.411997396	402.424664062	38000.000	81000.000	0.5263
68	Spectrogram 1	1	402.411997396	402.424664062	38000.000	81000.000	0.5263
69	Waveform 1	1	402.490664063	402.501997396	38000.000	81000.000	0.7647
69	Spectrogram 1	1	402.490664063	402.501997396	38000.000	81000.000	0.7647
70	Waveform 1	1	402.561330729	402.565330729	38000.000	81000.000	0.3333
70	Spectrogram 1	1	402.561330729	402.565330729	38000.000	81000.000	0.3333
71	Waveform 1	1	402.629330729	402.639330729	38000.000	81000.000	0.6667
71	Spectrogram 1	1	402.629330729	402.639330729	38000.000	81000.000	0.6667
72	Waveform 1	1	402.782664062	402.785997396	38000.000	81000.000	0.8000
72	Spectrogram 1	1	402.782664062	402.785997396	38000.000	81000.000	0.8000
73	Waveform 1	1	402.978664063	402.981330729	38000.000	81000.000	0.7500
73	Spectrogram 1	1	402.978664063	402.981330729	38000.000	81000.000	0.7500
74	Waveform 1	1	403.126664062	403.129997396	38000.000	81000.000	0.6000
74	Spectrogram 1	1	403.126664062	403.129997396	38000.000	81000.000	0.6000
75	Waveform 1	1	846.633330729	846.639997396	38000.000	81000.000	0.3000
75	Spectrogram 1	1	846.633330729	846.639997396	38000.000	81000.000	0.3000
76	Waveform 1	1	847.357330729	847.364664063	38000.000	81000.000	0.3636
76	Spectrogram 1	1	847.357330729	847.364664063	38000.000	81000.000	0.3636
77	Waveform 1	1	847.471330729	847.472664063	38000.000	81000.000	1.0000
77	Spectrogram 1	1	847.471330729	847.472664063	38000.000	81000.000	1.0000
78	Waveform 1	1	847.574664063	847.575997396	38000.000	81000.000	1.0000
78	Spectrogram 1	1	847.574664063	847.575997396	38000.000	81000.000	1.0000
79	Waveform 1	1	847.790664063	847.795330729	38000.000	81000.000	0.8571
79	Spectrogram 1	1	847.790664063	847.795330729	38000.000	81000.000	0.8571
80	Waveform 1	1	847.902664063	847.910664063	38000.000	81000.000	0.4167
80	Spectrogram 1	1	847.902664063	847.910664063	38000.000	81000.000	0.4167
81	Waveform 1	1	1520.004664062	1520.015330729	38000.000	81000.000	0.2500
81	Spectrogram 1	1	1520.004664062	1520.015330729	38000.000	81000.000	0.2500
82	Waveform 1	1	1520.398664062	1520.399997396	38000.000	81000.000	1.0000
82	Spectrogram 1	1	1520.398664062	1520.399997396	38000.000	81000.000	1.0000
83	Waveform 1	1	1520.777997396	1520.779330729	38000.000	81000.000	1.0000
83	Spectrogram 1	1	1520.777997396	1520.779330729	38000.000	81000.000	1.0000
